E-EF,total,Cl,Li,P,S
-28.8150,0,0,0,0,0
-28.8050,0,0,0,0,0
-28.7950,0,0,0,0,0
-28.7850,0,0,0,0,0
-28.7750,0,0,0,0,0
-28.7650,0,0,0,0,0
-28.7550,0,0,0,0,0
-28.7450,0,0,0,0,0
-28.7350,0,0,0,0,0
-28.7250,0,0,0,0,0
-28.7150,0,0,0,0,0
-28.7050,0,0,0,0,0
-28.6950,0,0,0,0,0
-28.6850,0,0,0,0,0
-28.6750,0,0,0,0,0
-28.6650,0,0,0,0,0
-28.6550,0,0,0,0,0
-28.6450,0,0,0,0,0
-28.6350,0,0,0,0,0
-28.6250,0,0,0,0,0
-28.6150,0,0,0,0,0
-28.6050,0,0,0,0,0
-28.5950,0,0,0,0,0
-28.5850,0,0,0,0,0
-28.5750,0,0,0,0,0
-28.5650,0,0,0,0,0
-28.5550,0,0,0,0,0
-28.5450,0,0,0,0,0
-28.5350,0,0,0,0,0
-28.5250,0,0,0,0,0
-28.5150,0,0,0,0,0
-28.5050,0,0,0,0,0
-28.4950,0,0,0,0,0
-28.4850,0,0,0,0,0
-28.4750,0,0,0,0,0
-28.4650,0,0,0,0,0
-28.4550,0,0,0,0,0
-28.4450,0,0,0,0,0
-28.4350,0,0,0,0,0
-28.4250,0,0,0,0,0
-28.4150,0,0,0,0,0
-28.4050,0,0,0,0,0
-28.3950,0,0,0,0,0
-28.3850,0,0,0,0,0
-28.3750,0,0,0,0,0
-28.3650,0,0,0,0,0
-28.3550,0,0,0,0,0
-28.3450,0,0,0,0,0
-28.3350,0,0,0,0,0
-28.3250,0,0,0,0,0
-28.3150,0,0,0,0,0
-28.3050,0,0,0,0,0
-28.2950,0,0,0,0,0
-28.2850,0,0,0,0,0
-28.2750,0,0,0,0,0
-28.2650,0,0,0,0,0
-28.2550,0,0,0,0,0
-28.2450,0,0,0,0,0
-28.2350,0,0,0,0,0
-28.2250,0,0,0,0,0
-28.2150,0,0,0,0,0
-28.2050,0,0,0,0,0
-28.1950,0,0,0,0,0
-28.1850,0,0,0,0,0
-28.1750,0,0,0,0,0
-28.1650,0,0,0,0,0
-28.1550,0,0,0,0,0
-28.1450,0,0,0,0,0
-28.1350,0,0,0,0,0
-28.1250,0,0,0,0,0
-28.1150,0,0,0,0,0
-28.1050,0,0,0,0,0
-28.0950,0,0,0,0,0
-28.0850,0,0,0,0,0
-28.0750,0,0,0,0,0
-28.0650,0,0,0,0,0
-28.0550,0,0,0,0,0
-28.0450,0,0,0,0,0
-28.0350,0,0,0,0,0
-28.0250,0,0,0,0,0
-28.0150,0,0,0,0,0
-28.0050,0,0,0,0,0
-27.9950,0,0,0,0,0
-27.9850,0,0,0,0,0
-27.9750,0,0,0,0,0
-27.9650,0,0,0,0,0
-27.9550,0,0,0,0,0
-27.9450,0,0,0,0,0
-27.9350,0,0,0,0,0
-27.9250,0,0,0,0,0
-27.9150,0,0,0,0,0
-27.9050,0,0,0,0,0
-27.8950,0,0,0,0,0
-27.8850,0,0,0,0,0
-27.8750,0,0,0,0,0
-27.8650,0,0,0,0,0
-27.8550,0,0,0,0,0
-27.8450,0,0,0,0,0
-27.8350,0,0,0,0,0
-27.8250,0,0,0,0,0
-27.8150,0,0,0,0,0
-27.8050,0,0,0,0,0
-27.7950,0,0,0,0,0
-27.7850,0,0,0,0,0
-27.7750,0,0,0,0,0
-27.7650,0,0,0,0,0
-27.7550,0,0,0,0,0
-27.7450,0,0,0,0,0
-27.7350,0,0,0,0,0
-27.7250,0,0,0,0,0
-27.7150,0,0,0,0,0
-27.7050,0,0,0,0,0
-27.6950,0,0,0,0,0
-27.6850,0,0,0,0,0
-27.6750,0,0,0,0,0
-27.6650,0,0,0,0,0
-27.6550,0,0,0,0,0
-27.6450,0,0,0,0,0
-27.6350,0,0,0,0,0
-27.6250,0,0,0,0,0
-27.6150,0,0,0,0,0
-27.6050,0,0,0,0,0
-27.5950,0,0,0,0,0
-27.5850,0,0,0,0,0
-27.5750,0,0,0,0,0
-27.5650,0,0,0,0,0
-27.5550,0,0,0,0,0
-27.5450,0,0,0,0,0
-27.5350,0,0,0,0,0
-27.5250,0,0,0,0,0
-27.5150,0,0,0,0,0
-27.5050,0,0,0,0,0
-27.4950,0,0,0,0,0
-27.4850,0,0,0,0,0
-27.4750,0,0,0,0,0
-27.4650,0,0,0,0,0
-27.4550,0,0,0,0,0
-27.4450,0,0,0,0,0
-27.4350,0,0,0,0,0
-27.4250,0,0,0,0,0
-27.4150,0,0,0,0,0
-27.4050,0,0,0,0,0
-27.3950,0,0,0,0,0
-27.3850,0,0,0,0,0
-27.3750,0,0,0,0,0
-27.3650,0,0,0,0,0
-27.3550,0,0,0,0,0
-27.3450,0,0,0,0,0
-27.3350,0,0,0,0,0
-27.3250,0,0,0,0,0
-27.3150,0,0,0,0,0
-27.3050,0,0,0,0,0
-27.2950,0,0,0,0,0
-27.2850,0,0,0,0,0
-27.2750,0,0,0,0,0
-27.2650,0,0,0,0,0
-27.2550,0,0,0,0,0
-27.2450,0,0,0,0,0
-27.2350,0,0,0,0,0
-27.2250,0,0,0,0,0
-27.2150,0,0,0,0,0
-27.2050,0,0,0,0,0
-27.1950,0,0,0,0,0
-27.1850,0,0,0,0,0
-27.1750,0,0,0,0,0
-27.1650,0,0,0,0,0
-27.1550,0,0,0,0,0
-27.1450,0,0,0,0,0
-27.1350,0,0,0,0,0
-27.1250,0,0,0,0,0
-27.1150,0,0,0,0,0
-27.1050,0,0,0,0,0
-27.0950,0,0,0,0,0
-27.0850,0,0,0,0,0
-27.0750,0,0,0,0,0
-27.0650,0,0,0,0,0
-27.0550,0,0,0,0,0
-27.0450,0,0,0,0,0
-27.0350,0,0,0,0,0
-27.0250,0,0,0,0,0
-27.0150,0,0,0,0,0
-27.0050,0,0,0,0,0
-26.9950,0,0,0,0,0
-26.9850,0,0,0,0,0
-26.9750,0,0,0,0,0
-26.9650,0,0,0,0,0
-26.9550,0,0,0,0,0
-26.9450,0,0,0,0,0
-26.9350,0,0,0,0,0
-26.9250,0,0,0,0,0
-26.9150,0,0,0,0,0
-26.9050,0,0,0,0,0
-26.8950,0,0,0,0,0
-26.8850,0,0,0,0,0
-26.8750,0,0,0,0,0
-26.8650,0,0,0,0,0
-26.8550,0,0,0,0,0
-26.8450,0,0,0,0,0
-26.8350,0,0,0,0,0
-26.8250,0,0,0,0,0
-26.8150,0,0,0,0,0
-26.8050,0,0,0,0,0
-26.7950,0,0,0,0,0
-26.7850,0,0,0,0,0
-26.7750,0,0,0,0,0
-26.7650,0,0,0,0,0
-26.7550,0,0,0,0,0
-26.7450,0,0,0,0,0
-26.7350,0,0,0,0,0
-26.7250,0,0,0,0,0
-26.7150,0,0,0,0,0
-26.7050,0,0,0,0,0
-26.6950,0,0,0,0,0
-26.6850,0,0,0,0,0
-26.6750,0,0,0,0,0
-26.6650,0,0,0,0,0
-26.6550,0,0,0,0,0
-26.6450,0,0,0,0,0
-26.6350,0,0,0,0,0
-26.6250,0,0,0,0,0
-26.6150,0,0,0,0,0
-26.6050,0,0,0,0,0
-26.5950,0,0,0,0,0
-26.5850,0,0,0,0,0
-26.5750,0,0,0,0,0
-26.5650,0,0,0,0,0
-26.5550,0,0,0,0,0
-26.5450,0,0,0,0,0
-26.5350,0,0,0,0,0
-26.5250,0,0,0,0,0
-26.5150,0,0,0,0,0
-26.5050,0,0,0,0,0
-26.4950,0,0,0,0,0
-26.4850,0,0,0,0,0
-26.4750,0,0,0,0,0
-26.4650,0,0,0,0,0
-26.4550,0,0,0,0,0
-26.4450,0,0,0,0,0
-26.4350,0,0,0,0,0
-26.4250,0,0,0,0,0
-26.4150,0,0,0,0,0
-26.4050,0,0,0,0,0
-26.3950,0,0,0,0,0
-26.3850,0,0,0,0,0
-26.3750,0,0,0,0,0
-26.3650,0,0,0,0,0
-26.3550,0,0,0,0,0
-26.3450,0,0,0,0,0
-26.3350,0,0,0,0,0
-26.3250,0,0,0,0,0
-26.3150,0,0,0,0,0
-26.3050,0,0,0,0,0
-26.2950,0,0,0,0,0
-26.2850,0,0,0,0,0
-26.2750,0,0,0,0,0
-26.2650,0,0,0,0,0
-26.2550,0,0,0,0,0
-26.2450,0,0,0,0,0
-26.2350,0,0,0,0,0
-26.2250,0,0,0,0,0
-26.2150,0,0,0,0,0
-26.2050,0,0,0,0,0
-26.1950,0,0,0,0,0
-26.1850,0,0,0,0,0
-26.1750,0,0,0,0,0
-26.1650,0,0,0,0,0
-26.1550,0,0,0,0,0
-26.1450,0,0,0,0,0
-26.1350,0,0,0,0,0
-26.1250,0,0,0,0,0
-26.1150,0,0,0,0,0
-26.1050,0,0,0,0,0
-26.0950,0,0,0,0,0
-26.0850,0,0,0,0,0
-26.0750,0,0,0,0,0
-26.0650,0,0,0,0,0
-26.0550,0,0,0,0,0
-26.0450,0,0,0,0,0
-26.0350,0,0,0,0,0
-26.0250,0,0,0,0,0
-26.0150,0,0,0,0,0
-26.0050,0,0,0,0,0
-25.9950,0,0,0,0,0
-25.9850,0,0,0,0,0
-25.9750,0,0,0,0,0
-25.9650,0,0,0,0,0
-25.9550,0,0,0,0,0
-25.9450,0,0,0,0,0
-25.9350,0,0,0,0,0
-25.9250,0,0,0,0,0
-25.9150,0,0,0,0,0
-25.9050,0,0,0,0,0
-25.8950,0,0,0,0,0
-25.8850,0,0,0,0,0
-25.8750,0,0,0,0,0
-25.8650,0,0,0,0,0
-25.8550,0,0,0,0,0
-25.8450,0,0,0,0,0
-25.8350,0,0,0,0,0
-25.8250,0,0,0,0,0
-25.8150,0,0,0,0,0
-25.8050,0,0,0,0,0
-25.7950,0,0,0,0,0
-25.7850,0,0,0,0,0
-25.7750,0,0,0,0,0
-25.7650,0,0,0,0,0
-25.7550,0,0,0,0,0
-25.7450,0,0,0,0,0
-25.7350,0,0,0,0,0
-25.7250,0,0,0,0,0
-25.7150,0,0,0,0,0
-25.7050,0,0,0,0,0
-25.6950,0,0,0,0,0
-25.6850,0,0,0,0,0
-25.6750,0,0,0,0,0
-25.6650,0,0,0,0,0
-25.6550,0,0,0,0,0
-25.6450,0,0,0,0,0
-25.6350,0,0,0,0,0
-25.6250,0,0,0,0,0
-25.6150,0,0,0,0,0
-25.6050,0,0,0,0,0
-25.5950,0,0,0,0,0
-25.5850,0,0,0,0,0
-25.5750,0,0,0,0,0
-25.5650,0,0,0,0,0
-25.5550,0,0,0,0,0
-25.5450,0,0,0,0,0
-25.5350,0,0,0,0,0
-25.5250,0,0,0,0,0
-25.5150,0,0,0,0,0
-25.5050,0,0,0,0,0
-25.4950,0,0,0,0,0
-25.4850,0,0,0,0,0
-25.4750,0,0,0,0,0
-25.4650,0,0,0,0,0
-25.4550,0,0,0,0,0
-25.4450,0,0,0,0,0
-25.4350,0,0,0,0,0
-25.4250,0,0,0,0,0
-25.4150,0,0,0,0,0
-25.4050,0,0,0,0,0
-25.3950,0,0,0,0,0
-25.3850,0,0,0,0,0
-25.3750,0,0,0,0,0
-25.3650,0,0,0,0,0
-25.3550,0,0,0,0,0
-25.3450,0,0,0,0,0
-25.3350,0,0,0,0,0
-25.3250,0,0,0,0,0
-25.3150,0,0,0,0,0
-25.3050,0,0,0,0,0
-25.2950,0,0,0,0,0
-25.2850,0,0,0,0,0
-25.2750,0,0,0,0,0
-25.2650,0,0,0,0,0
-25.2550,0,0,0,0,0
-25.2450,0,0,0,0,0
-25.2350,0,0,0,0,0
-25.2250,0,0,0,0,0
-25.2150,0,0,0,0,0
-25.2050,0,0,0,0,0
-25.1950,0,0,0,0,0
-25.1850,0,0,0,0,0
-25.1750,0,0,0,0,0
-25.1650,0,0,0,0,0
-25.1550,0,0,0,0,0
-25.1450,0,0,0,0,0
-25.1350,0,0,0,0,0
-25.1250,0,0,0,0,0
-25.1150,0,0,0,0,0
-25.1050,0,0,0,0,0
-25.0950,0,0,0,0,0
-25.0850,0,0,0,0,0
-25.0750,0,0,0,0,0
-25.0650,0,0,0,0,0
-25.0550,0,0,0,0,0
-25.0450,0,0,0,0,0
-25.0350,0,0,0,0,0
-25.0250,0,0,0,0,0
-25.0150,0,0,0,0,0
-25.0050,0,0,0,0,0
-24.9950,0,0,0,0,0
-24.9850,0,0,0,0,0
-24.9750,0,0,0,0,0
-24.9650,0,0,0,0,0
-24.9550,0,0,0,0,0
-24.9450,0,0,0,0,0
-24.9350,0,0,0,0,0
-24.9250,0,0,0,0,0
-24.9150,0,0,0,0,0
-24.9050,0,0,0,0,0
-24.8950,0,0,0,0,0
-24.8850,0,0,0,0,0
-24.8750,0,0,0,0,0
-24.8650,0,0,0,0,0
-24.8550,0,0,0,0,0
-24.8450,0,0,0,0,0
-24.8350,0,0,0,0,0
-24.8250,0,0,0,0,0
-24.8150,0,0,0,0,0
-24.8050,0,0,0,0,0
-24.7950,0,0,0,0,0
-24.7850,0,0,0,0,0
-24.7750,0,0,0,0,0
-24.7650,0,0,0,0,0
-24.7550,0,0,0,0,0
-24.7450,0,0,0,0,0
-24.7350,0,0,0,0,0
-24.7250,0,0,0,0,0
-24.7150,0,0,0,0,0
-24.7050,0,0,0,0,0
-24.6950,0,0,0,0,0
-24.6850,0,0,0,0,0
-24.6750,0,0,0,0,0
-24.6650,0,0,0,0,0
-24.6550,0,0,0,0,0
-24.6450,0,0,0,0,0
-24.6350,0,0,0,0,0
-24.6250,0,0,0,0,0
-24.6150,0,0,0,0,0
-24.6050,0,0,0,0,0
-24.5950,0,0,0,0,0
-24.5850,0,0,0,0,0
-24.5750,0,0,0,0,0
-24.5650,0,0,0,0,0
-24.5550,0,0,0,0,0
-24.5450,0,0,0,0,0
-24.5350,0,0,0,0,0
-24.5250,0,0,0,0,0
-24.5150,0,0,0,0,0
-24.5050,0,0,0,0,0
-24.4950,0,0,0,0,0
-24.4850,0,0,0,0,0
-24.4750,0,0,0,0,0
-24.4650,0,0,0,0,0
-24.4550,0,0,0,0,0
-24.4450,0,0,0,0,0
-24.4350,0,0,0,0,0
-24.4250,0,0,0,0,0
-24.4150,0,0,0,0,0
-24.4050,0,0,0,0,0
-24.3950,0,0,0,0,0
-24.3850,0,0,0,0,0
-24.3750,0,0,0,0,0
-24.3650,0,0,0,0,0
-24.3550,0,0,0,0,0
-24.3450,0,0,0,0,0
-24.3350,0,0,0,0,0
-24.3250,0,0,0,0,0
-24.3150,0,0,0,0,0
-24.3050,0,0,0,0,0
-24.2950,0,0,0,0,0
-24.2850,0,0,0,0,0
-24.2750,0,0,0,0,0
-24.2650,0,0,0,0,0
-24.2550,0,0,0,0,0
-24.2450,0,0,0,0,0
-24.2350,0,0,0,0,0
-24.2250,0,0,0,0,0
-24.2150,0,0,0,0,0
-24.2050,0,0,0,0,0
-24.1950,0,0,0,0,0
-24.1850,0,0,0,0,0
-24.1750,0,0,0,0,0
-24.1650,0,0,0,0,0
-24.1550,0,0,0,0,0
-24.1450,0,0,0,0,0
-24.1350,0,0,0,0,0
-24.1250,0,0,0,0,0
-24.1150,0,0,0,0,0
-24.1050,0,0,0,0,0
-24.0950,0,0,0,0,0
-24.0850,0,0,0,0,0
-24.0750,0,0,0,0,0
-24.0650,0,0,0,0,0
-24.0550,0,0,0,0,0
-24.0450,0,0,0,0,0
-24.0350,0,0,0,0,0
-24.0250,0,0,0,0,0
-24.0150,0,0,0,0,0
-24.0050,0,0,0,0,0
-23.9950,0,0,0,0,0
-23.9850,0,0,0,0,0
-23.9750,0,0,0,0,0
-23.9650,0,0,0,0,0
-23.9550,0,0,0,0,0
-23.9450,0,0,0,0,0
-23.9350,0,0,0,0,0
-23.9250,0,0,0,0,0
-23.9150,0,0,0,0,0
-23.9050,0,0,0,0,0
-23.8950,0,0,0,0,0
-23.8850,0,0,0,0,0
-23.8750,0,0,0,0,0
-23.8650,0,0,0,0,0
-23.8550,0,0,0,0,0
-23.8450,0,0,0,0,0
-23.8350,0,0,0,0,0
-23.8250,0,0,0,0,0
-23.8150,0,0,0,0,0
-23.8050,0,0,0,0,0
-23.7950,0,0,0,0,0
-23.7850,0,0,0,0,0
-23.7750,0,0,0,0,0
-23.7650,0,0,0,0,0
-23.7550,0,0,0,0,0
-23.7450,0,0,0,0,0
-23.7350,0,0,0,0,0
-23.7250,0,0,0,0,0
-23.7150,0,0,0,0,0
-23.7050,0,0,0,0,0
-23.6950,0,0,0,0,0
-23.6850,0,0,0,0,0
-23.6750,0,0,0,0,0
-23.6650,0,0,0,0,0
-23.6550,0,0,0,0,0
-23.6450,0,0,0,0,0
-23.6350,0,0,0,0,0
-23.6250,0,0,0,0,0
-23.6150,0,0,0,0,0
-23.6050,0,0,0,0,0
-23.5950,0,0,0,0,0
-23.5850,0,0,0,0,0
-23.5750,0,0,0,0,0
-23.5650,0,0,0,0,0
-23.5550,0,0,0,0,0
-23.5450,0,0,0,0,0
-23.5350,0,0,0,0,0
-23.5250,0,0,0,0,0
-23.5150,0,0,0,0,0
-23.5050,0,0,0,0,0
-23.4950,0,0,0,0,0
-23.4850,0,0,0,0,0
-23.4750,0,0,0,0,0
-23.4650,0,0,0,0,0
-23.4550,0,0,0,0,0
-23.4450,0,0,0,0,0
-23.4350,0,0,0,0,0
-23.4250,0,0,0,0,0
-23.4150,0,0,0,0,0
-23.4050,0,0,0,0,0
-23.3950,0,0,0,0,0
-23.3850,0,0,0,0,0
-23.3750,0,0,0,0,0
-23.3650,0,0,0,0,0
-23.3550,0,0,0,0,0
-23.3450,0,0,0,0,0
-23.3350,0,0,0,0,0
-23.3250,0,0,0,0,0
-23.3150,0,0,0,0,0
-23.3050,0,0,0,0,0
-23.2950,0,0,0,0,0
-23.2850,0,0,0,0,0
-23.2750,0,0,0,0,0
-23.2650,0,0,0,0,0
-23.2550,0,0,0,0,0
-23.2450,0,0,0,0,0
-23.2350,0,0,0,0,0
-23.2250,0,0,0,0,0
-23.2150,0,0,0,0,0
-23.2050,0,0,0,0,0
-23.1950,0,0,0,0,0
-23.1850,0,0,0,0,0
-23.1750,0,0,0,0,0
-23.1650,0,0,0,0,0
-23.1550,0,0,0,0,0
-23.1450,0,0,0,0,0
-23.1350,0,0,0,0,0
-23.1250,0,0,0,0,0
-23.1150,0,0,0,0,0
-23.1050,0,0,0,0,0
-23.0950,0,0,0,0,0
-23.0850,0,0,0,0,0
-23.0750,0,0,0,0,0
-23.0650,0,0,0,0,0
-23.0550,0,0,0,0,0
-23.0450,0,0,0,0,0
-23.0350,0,0,0,0,0
-23.0250,0,0,0,0,0
-23.0150,0,0,0,0,0
-23.0050,0,0,0,0,0
-22.9950,0,0,0,0,0
-22.9850,0,0,0,0,0
-22.9750,0,0,0,0,0
-22.9650,0,0,0,0,0
-22.9550,0,0,0,0,0
-22.9450,0,0,0,0,0
-22.9350,0,0,0,0,0
-22.9250,0,0,0,0,0
-22.9150,0,0,0,0,0
-22.9050,0,0,0,0,0
-22.8950,0,0,0,0,0
-22.8850,0,0,0,0,0
-22.8750,0,0,0,0,0
-22.8650,0,0,0,0,0
-22.8550,0,0,0,0,0
-22.8450,0,0,0,0,0
-22.8350,0,0,0,0,0
-22.8250,0,0,0,0,0
-22.8150,0,0,0,0,0
-22.8050,0,0,0,0,0
-22.7950,0,0,0,0,0
-22.7850,0,0,0,0,0
-22.7750,0,0,0,0,0
-22.7650,0,0,0,0,0
-22.7550,0,0,0,0,0
-22.7450,0,0,0,0,0
-22.7350,0,0,0,0,0
-22.7250,0,0,0,0,0
-22.7150,0,0,0,0,0
-22.7050,0,0,0,0,0
-22.6950,0,0,0,0,0
-22.6850,0,0,0,0,0
-22.6750,0,0,0,0,0
-22.6650,0,0,0,0,0
-22.6550,0,0,0,0,0
-22.6450,0,0,0,0,0
-22.6350,0,0,0,0,0
-22.6250,0,0,0,0,0
-22.6150,0,0,0,0,0
-22.6050,0,0,0,0,0
-22.5950,0,0,0,0,0
-22.5850,0,0,0,0,0
-22.5750,0,0,0,0,0
-22.5650,0,0,0,0,0
-22.5550,0,0,0,0,0
-22.5450,0,0,0,0,0
-22.5350,0,0,0,0,0
-22.5250,0,0,0,0,0
-22.5150,0,0,0,0,0
-22.5050,0,0,0,0,0
-22.4950,0,0,0,0,0
-22.4850,0,0,0,0,0
-22.4750,0,0,0,0,0
-22.4650,0,0,0,0,0
-22.4550,0,0,0,0,0
-22.4450,0,0,0,0,0
-22.4350,0,0,0,0,0
-22.4250,0,0,0,0,0
-22.4150,0,0,0,0,0
-22.4050,0,0,0,0,0
-22.3950,0,0,0,0,0
-22.3850,0,0,0,0,0
-22.3750,0,0,0,0,0
-22.3650,0,0,0,0,0
-22.3550,0,0,0,0,0
-22.3450,0,0,0,0,0
-22.3350,0,0,0,0,0
-22.3250,0,0,0,0,0
-22.3150,0,0,0,0,0
-22.3050,0,0,0,0,0
-22.2950,0,0,0,0,0
-22.2850,0,0,0,0,0
-22.2750,0,0,0,0,0
-22.2650,0,0,0,0,0
-22.2550,0,0,0,0,0
-22.2450,0,0,0,0,0
-22.2350,0,0,0,0,0
-22.2250,0,0,0,0,0
-22.2150,0,0,0,0,0
-22.2050,0,0,0,0,0
-22.1950,0,0,0,0,0
-22.1850,0,0,0,0,0
-22.1750,0,0,0,0,0
-22.1650,0,0,0,0,0
-22.1550,0,0,0,0,0
-22.1450,0,0,0,0,0
-22.1350,0,0,0,0,0
-22.1250,0,0,0,0,0
-22.1150,0,0,0,0,0
-22.1050,0,0,0,0,0
-22.0950,0,0,0,0,0
-22.0850,0,0,0,0,0
-22.0750,0,0,0,0,0
-22.0650,0,0,0,0,0
-22.0550,0,0,0,0,0
-22.0450,0,0,0,0,0
-22.0350,0,0,0,0,0
-22.0250,0,0,0,0,0
-22.0150,0,0,0,0,0
-22.0050,0,0,0,0,0
-21.9950,0,0,0,0,0
-21.9850,0,0,0,0,0
-21.9750,0,0,0,0,0
-21.9650,0,0,0,0,0
-21.9550,0,0,0,0,0
-21.9450,0,0,0,0,0
-21.9350,0,0,0,0,0
-21.9250,0,0,0,0,0
-21.9150,0,0,0,0,0
-21.9050,0,0,0,0,0
-21.8950,0,0,0,0,0
-21.8850,0,0,0,0,0
-21.8750,0,0,0,0,0
-21.8650,0,0,0,0,0
-21.8550,0,0,0,0,0
-21.8450,0,0,0,0,0
-21.8350,0,0,0,0,0
-21.8250,0,0,0,0,0
-21.8150,0,0,0,0,0
-21.8050,0,0,0,0,0
-21.7950,0,0,0,0,0
-21.7850,0,0,0,0,0
-21.7750,0,0,0,0,0
-21.7650,0,0,0,0,0
-21.7550,0,0,0,0,0
-21.7450,0,0,0,0,0
-21.7350,0,0,0,0,0
-21.7250,0,0,0,0,0
-21.7150,0,0,0,0,0
-21.7050,0,0,0,0,0
-21.6950,0,0,0,0,0
-21.6850,0,0,0,0,0
-21.6750,0,0,0,0,0
-21.6650,0,0,0,0,0
-21.6550,0,0,0,0,0
-21.6450,0,0,0,0,0
-21.6350,0,0,0,0,0
-21.6250,0,0,0,0,0
-21.6150,0,0,0,0,0
-21.6050,0,0,0,0,0
-21.5950,0,0,0,0,0
-21.5850,0,0,0,0,0
-21.5750,0,0,0,0,0
-21.5650,0,0,0,0,0
-21.5550,0,0,0,0,0
-21.5450,0,0,0,0,0
-21.5350,0,0,0,0,0
-21.5250,0,0,0,0,0
-21.5150,0,0,0,0,0
-21.5050,0,0,0,0,0
-21.4950,0,0,0,0,0
-21.4850,0,0,0,0,0
-21.4750,0,0,0,0,0
-21.4650,0,0,0,0,0
-21.4550,0,0,0,0,0
-21.4450,0,0,0,0,0
-21.4350,0,0,0,0,0
-21.4250,0,0,0,0,0
-21.4150,0,0,0,0,0
-21.4050,0,0,0,0,0
-21.3950,0,0,0,0,0
-21.3850,0,0,0,0,0
-21.3750,0,0,0,0,0
-21.3650,0,0,0,0,0
-21.3550,0,0,0,0,0
-21.3450,0,0,0,0,0
-21.3350,0,0,0,0,0
-21.3250,0,0,0,0,0
-21.3150,0,0,0,0,0
-21.3050,0,0,0,0,0
-21.2950,0,0,0,0,0
-21.2850,0,0,0,0,0
-21.2750,0,0,0,0,0
-21.2650,0,0,0,0,0
-21.2550,0,0,0,0,0
-21.2450,0,0,0,0,0
-21.2350,0,0,0,0,0
-21.2250,0,0,0,0,0
-21.2150,0,0,0,0,0
-21.2050,0,0,0,0,0
-21.1950,0,0,0,0,0
-21.1850,0,0,0,0,0
-21.1750,0,0,0,0,0
-21.1650,0,0,0,0,0
-21.1550,0,0,0,0,0
-21.1450,0,0,0,0,0
-21.1350,0,0,0,0,0
-21.1250,0,0,0,0,0
-21.1150,0,0,0,0,0
-21.1050,0,0,0,0,0
-21.0950,0,0,0,0,0
-21.0850,0,0,0,0,0
-21.0750,0,0,0,0,0
-21.0650,0,0,0,0,0
-21.0550,0,0,0,0,0
-21.0450,0,0,0,0,0
-21.0350,0,0,0,0,0
-21.0250,0,0,0,0,0
-21.0150,0,0,0,0,0
-21.0050,0,0,0,0,0
-20.9950,0,0,0,0,0
-20.9850,0,0,0,0,0
-20.9750,0,0,0,0,0
-20.9650,0,0,0,0,0
-20.9550,0,0,0,0,0
-20.9450,0,0,0,0,0
-20.9350,0,0,0,0,0
-20.9250,0,0,0,0,0
-20.9150,0,0,0,0,0
-20.9050,0,0,0,0,0
-20.8950,0,0,0,0,0
-20.8850,0,0,0,0,0
-20.8750,0,0,0,0,0
-20.8650,0,0,0,0,0
-20.8550,0,0,0,0,0
-20.8450,0,0,0,0,0
-20.8350,0,0,0,0,0
-20.8250,0,0,0,0,0
-20.8150,0,0,0,0,0
-20.8050,0,0,0,0,0
-20.7950,0,0,0,0,0
-20.7850,0,0,0,0,0
-20.7750,0,0,0,0,0
-20.7650,0,0,0,0,0
-20.7550,0,0,0,0,0
-20.7450,0,0,0,0,0
-20.7350,0,0,0,0,0
-20.7250,0,0,0,0,0
-20.7150,0,0,0,0,0
-20.7050,0,0,0,0,0
-20.6950,0,0,0,0,0
-20.6850,0,0,0,0,0
-20.6750,0,0,0,0,0
-20.6650,0,0,0,0,0
-20.6550,0,0,0,0,0
-20.6450,0,0,0,0,0
-20.6350,0,0,0,0,0
-20.6250,0,0,0,0,0
-20.6150,0,0,0,0,0
-20.6050,0,0,0,0,0
-20.5950,0,0,0,0,0
-20.5850,0,0,0,0,0
-20.5750,0,0,0,0,0
-20.5650,0,0,0,0,0
-20.5550,0,0,0,0,0
-20.5450,0,0,0,0,0
-20.5350,0,0,0,0,0
-20.5250,0,0,0,0,0
-20.5150,0,0,0,0,0
-20.5050,0,0,0,0,0
-20.4950,0,0,0,0,0
-20.4850,0,0,0,0,0
-20.4750,0,0,0,0,0
-20.4650,0,0,0,0,0
-20.4550,0,0,0,0,0
-20.4450,0,0,0,0,0
-20.4350,0,0,0,0,0
-20.4250,0,0,0,0,0
-20.4150,0,0,0,0,0
-20.4050,0,0,0,0,0
-20.3950,0,0,0,0,0
-20.3850,0,0,0,0,0
-20.3750,0,0,0,0,0
-20.3650,0,0,0,0,0
-20.3550,0,0,0,0,0
-20.3450,0,0,0,0,0
-20.3350,0,0,0,0,0
-20.3250,0,0,0,0,0
-20.3150,0,0,0,0,0
-20.3050,0,0,0,0,0
-20.2950,0,0,0,0,0
-20.2850,0,0,0,0,0
-20.2750,0,0,0,0,0
-20.2650,0,0,0,0,0
-20.2550,0,0,0,0,0
-20.2450,0,0,0,0,0
-20.2350,0,0,0,0,0
-20.2250,0,0,0,0,0
-20.2150,0,0,0,0,0
-20.2050,0,0,0,0,0
-20.1950,0,0,0,0,0
-20.1850,0,0,0,0,0
-20.1750,0,0,0,0,0
-20.1650,0,0,0,0,0
-20.1550,0,0,0,0,0
-20.1450,0,0,0,0,0
-20.1350,0,0,0,0,0
-20.1250,0,0,0,0,0
-20.1150,0,0,0,0,0
-20.1050,0,0,0,0,0
-20.0950,0,0,0,0,0
