# S3 코호트 봉인 — raw 가용성 전수 목록 (계약 §5-v3 ③ · 쌍 step 규칙 §5-v4 D-2: 0 ≤ step_atom − step_contact ≤ 0).  생성 2026-09-19 · 도구 커밋 da54ee3a0
# root = /home/yonghoon71/lhs_local
# ⛔ 솔버를 부르지 않았다 — 포함/제외는 파일 실재로만.  이 목록 전부를 S3 가 돌리고 실패는 REFUSED 로 보존한다.
# 설계족 분포: UNKNOWN 1 · bimodal 100 · mono_AM_P 15 · mono_AM_S 15
# ⚠ 설계족이 mono 뿐이면 AREA-11(AM_P–AM_S · AM_P 반경 이종쌍) 효과는 이 코호트로 검증할 수 없다.
#
# ══ 경위 (자동 생성분이 아니라 손으로 남기는 기록) ══════════════════════════════
# ★ 2026-09-19 **재봉인** — `atom_file`·`atom_sha256` **63 행** 변경.  `status` ·
#   `deck_sha256` · `design_family` · `contact_*` 는 **0 행** (판정은 한 글자도 안 바뀌었다).
#     62 = 짝이 어긋나 있던 쌍.  옛 봉인은 `plastic_coverage._find_case_files` 가
#          atom·contact 를 **각각 독립으로** 최신 선택해(=`DESC-06`) 서로 다른 프레임을
#          가리켰고, 수확기(`lhs_descriptor_harvest.py:404`)가 `ts_a != ts_c` 로 **전부
#          거부**했다 ⇒ `RAW_OK` 129 중 **62 (48 %) 가 원리적으로 수확 불가**였다 (원장 `LHS-07`).
#      1 = `lhs00_098` — 계약 D-8(*"contact 결손이어도 있는 atom 은 적는다"*)의 첫 적용.
#          상태는 `RAW_MISSING_CONTACT` 그대로이고 **기록만** 늘었다.
#   ⚠ 옛 봉인기(`7b5560eb5`)는 12 열이라 `step_atom`/`step_contact`/`step_gap` 이 **없었다** —
#     어긋남을 드러낼 유일한 열이 산출물에 없어서 파일명에서 역산해야 보였다.
#   ⚠ `PAIR_MAX_GAP` 을 5000 → **0** 으로 내렸다 (소비자와 일치).  다시 올리려면 **수확기부터**
#     고칠 것 — 여기만 올리면 옛 상태로 돌아간다.
#
# ★ 실측 규약 (ibb `lhs00_089`, 2026-09-19): contact 덤프는 **1만 단위**, atom 은 **5천 단위**.
#     atom    … 2835000 2840000 2845000 2850000 2855000
#     contact … 2810000 2820000 2830000 2840000 2850000
#   ⇒ atom step 집합이 contact 를 **포함**하므로 *"공통 최신"* = *"contact 최신"* 이다.
#
# ★ 증보 2026-09-18 → **봉인 완성 2026-09-19** — `lhs00_034` · `lhs00_089`.
#   봉인(09-14) 당시 contact 덤프가 없어 `RAW_MISSING_CONTACT` 였고 그 뒤 ibb 에서 완주했다.
#   ibb(`/home/yonghoon/dem_test/lhs`, `ssh -p 43612 yonghoon@166.104.39.171`) → WSL 전송 후
#   **양쪽 sha256 6/6 OK**.  그중 **덱 2 줄은 TSV 에 이미 등록돼 있던 지문**이고 그것까지
#   일치했다 ⇒ *"같은 설계의 같은 런"* 이 전송과 무관하게 독립 확인됐다.
#   ⚠ `pick_mesh` 는 **atom 과 같은 디렉터리**에서 `mesh_*.stl` 을 찾는다 — atom·contact 만
#     옮기면 수확이 `NO_MESH` 로 떨어진다.  mesh 도 같이 옮길 것 (TSV 에 mesh 열은 없다).
#   ⚠ `lhs00_098` 은 아직 도는 중이라 제외한다 (완주하면 RAW_OK 129 → 130).
#
# ⛔ 짝 스텝을 `ls | tail` 로 고르지 말 것 — **사전순**이라 `995000` 이 `3560000` 보다 크게
#   나온다.  실제로 그 때문에 거짓 경보가 두 번 났다 (09-18 · 09-19).
#   `ls … | sed 's/.*_//;s/\..*//' | sort -n | tail -1` 로 볼 것.
# ⚠ 리허설의 *"127/127 rc=0"* 는 **dry-run** 이었다 — `lhs_harvest_batch.py:65` 가 그
#   false-green 을 이미 이름으로 적어 두고 있었다.  **본번과 리허설을 같은 말로 쓰지 말 것.**
case	status	design_family	family_source	n_types	deck	deck_sha256	atom_file	atom_sha256	contact_file	contact_sha256	step_atom	step_contact	step_gap	reason
lhs00_068	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_068/input_lhs00_068.liggghts	e937dac306aa5db74bf7a6be2e85c4f0f0e363c5a60f4e7f2452260a95fa5ef7	/home/yonghoon71/lhs_local/lhs00_068/post_lhs00_068/atom_3700000.liggghts	6b6cd016f41f4993236906a3090393954b7c8e7ef1e31132bef2c073e783d44f	/home/yonghoon71/lhs_local/lhs00_068/post_lhs00_068/contact_3700000.liggghts	1041208927a01640d92bff49b710281a483a6d3dcf4f6a8613fc52acac8dde41	3700000	3700000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_069	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_069/input_lhs00_069.liggghts	273d80349c2d9f4447ecb0ad4313f09186970854c38dc5892491ff68f7a3f820	/home/yonghoon71/lhs_local/lhs00_069/post_lhs00_069/atom_3190000.liggghts	1e9d4da6ca0c533397faa5259485f2d6b3d0926fa1c4fa3d878f5fc82eaf525e	/home/yonghoon71/lhs_local/lhs00_069/post_lhs00_069/contact_3190000.liggghts	e79f587332a065d18097be5699a97abde0366d15ae51002aa30ccab88ad8a623	3190000	3190000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_070	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_070/input_lhs00_070.liggghts	916dfe666e9619d971b452b5448faf74498ad0fccd9e4e94a9bcb69b56939786	/home/yonghoon71/lhs_local/lhs00_070/post_lhs00_070/atom_3110000.liggghts	91a23a8a3c865e6a1096527da3901e801d3c682d01eb35994975baafafa4a642	/home/yonghoon71/lhs_local/lhs00_070/post_lhs00_070/contact_3110000.liggghts	af6a9df575199370601b58854d003b0a88c9b7d15b07858aae2cfda96d1beaa0	3110000	3110000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_071	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_071/input_lhs00_071.liggghts	8c97073b1bb84df9fba9567eac3094366c3146a832a052d7266ca51d76916f80	/home/yonghoon71/lhs_local/lhs00_071/post_lhs00_071/atom_3190000.liggghts	c82408f9af6270890174b244f18368f14355296c0fab00be1a6f30915b7b160f	/home/yonghoon71/lhs_local/lhs00_071/post_lhs00_071/contact_3190000.liggghts	9c3184ecb17d5ead328d50eed72c85a0aa560c277fd4275a031eab850c5fbf92	3190000	3190000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_072	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_072/input_lhs00_072.liggghts	1319599033bbb9a3f1054638cc6257dda83f0d668a59360f05fb80f8138f797c	/home/yonghoon71/lhs_local/lhs00_072/post_lhs00_072/atom_2560000.liggghts	6aebf804152b87e59d2806fa99442efd496a91f1a546b0d585333e556a0b8fbb	/home/yonghoon71/lhs_local/lhs00_072/post_lhs00_072/contact_2560000.liggghts	8257ec6048c320c53b6e1d559655aad071cfede85d20b757b150592d36a368e5	2560000	2560000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_073	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_073/input_lhs00_073.liggghts	bf02ab406bbcba7631ce3c24659fa62d0a150daa2376a4d43e17b9262f9a012d	/home/yonghoon71/lhs_local/lhs00_073/post_lhs00_073/atom_3010000.liggghts	a26d5102e88bc5fbcd3280f3edf2b2f75a3763c0f5c97186544fbd0e51be2334	/home/yonghoon71/lhs_local/lhs00_073/post_lhs00_073/contact_3010000.liggghts	34d24175b2e585243744d3317404db0394741ed2de719dd727a7738d0f081475	3010000	3010000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_074	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_074/input_lhs00_074.liggghts	e7b17bfa9b73a26c852ae03e3c5ddff14f0be80ce01749b44ee307975ead3b28	/home/yonghoon71/lhs_local/lhs00_074/post_lhs00_074/atom_2580000.liggghts	b7685e2062d19696a45b3de7d2726c4aad37e8be2b2cad9f6037a3c5e0b071e4	/home/yonghoon71/lhs_local/lhs00_074/post_lhs00_074/contact_2580000.liggghts	99162b6b1206906dedf7d7cc9a6b9b2f7c8eedf4b1b10f0c3900eb70d718adbc	2580000	2580000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_075	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_075/input_lhs00_075.liggghts	40f8f8839c92dffe5cf5ea50b90b9e76456228d508bc7e9e7ea4e06c360e7909	/home/yonghoon71/lhs_local/lhs00_075/post_lhs00_075/atom_2570000.liggghts	17a4a7fc5dd46f55c6c1c54d01bea14dff12c7b74a22ba2e99e9c3e417c873f9	/home/yonghoon71/lhs_local/lhs00_075/post_lhs00_075/contact_2570000.liggghts	c7f7ac99dff2b5ee7b49cc46dea98249fcc5dd0004141951b5f225a245a31f2d	2570000	2570000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_076	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_076/input_lhs00_076.liggghts	aa86111197b592ab15c1101a23fe5eda66bae1eede5b80be1bff7d3fc6f595fd	/home/yonghoon71/lhs_local/lhs00_076/post_lhs00_076/atom_3290000.liggghts	3ea77ea577ff8f03fe8f2e3f014ce3889fe3bd15abaa1bfcf7025605405f1e80	/home/yonghoon71/lhs_local/lhs00_076/post_lhs00_076/contact_3290000.liggghts	aa6897e28cd9fa1b183449fc9438b24a45d6bacad4b6579eea35aa8df0ac18b1	3290000	3290000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_077	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_077/input_lhs00_077.liggghts	d23bd2d2273238febcb7f1678f580cdaebe8893c1ecac3d1eaba6a53edc193a3	/home/yonghoon71/lhs_local/lhs00_077/post_lhs00_077/atom_2420000.liggghts	65e15e08fbfebcb66e254064baf50a547abb6f59b8587c5d35227853aaaa7eb7	/home/yonghoon71/lhs_local/lhs00_077/post_lhs00_077/contact_2420000.liggghts	db53589775fd04b419081eafe04b11d805975be6ef6e42d79f39a41a368f7710	2420000	2420000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_078	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_078/input_lhs00_078.liggghts	8199aa4395b213c0efa9ca0c237ab85478f5df631bdd4d878065269cd88c9fc5	/home/yonghoon71/lhs_local/lhs00_078/post_lhs00_078/atom_3520000.liggghts	e7a2d586c2d927621b0854e3c9e768ab36b06390e32cf7ff7cbe4b31b38d9d68	/home/yonghoon71/lhs_local/lhs00_078/post_lhs00_078/contact_3520000.liggghts	33ffd080f14b8342add42c72fe2d4d17c3455b22a05ae81d16cdde8325c29a07	3520000	3520000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_079	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_079/input_lhs00_079.liggghts	cbeb350ec19ce4a163ceeb246e1c4b091ae0e3bb19bef4e2aa6ae94bb924d3d8	/home/yonghoon71/lhs_local/lhs00_079/post_lhs00_079/atom_2200000.liggghts	a761b9c512354d8ed08adf5666c211bad883a7457dc465a2d8c0f2b7ebd63fca	/home/yonghoon71/lhs_local/lhs00_079/post_lhs00_079/contact_2200000.liggghts	f8bd197a02ef8a3899be5f2c12bceb9ebc9aa679360cd8b540f1e6dfd8701c85	2200000	2200000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_080	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_080/input_lhs00_080.liggghts	1f217b9598c6dd09443d09cd7507adc73536914743e360e97a68c67064d6b829	/home/yonghoon71/lhs_local/lhs00_080/post_lhs00_080/atom_2120000.liggghts	11718902d66d149e0a3937bc2d99ebe70a5e20e9faae5693198fb6184ffe3962	/home/yonghoon71/lhs_local/lhs00_080/post_lhs00_080/contact_2120000.liggghts	69cc915f1b6b2391b0feb0a40f96d807c003e38f5baba85c985a306f97128484	2120000	2120000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_081	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_081/input_lhs00_081.liggghts	0d4c8e8095803e34f9804e9900c0a39ee1c7fb9b7170bc9c09711cb54bdfde5a	/home/yonghoon71/lhs_local/lhs00_081/post_lhs00_081/atom_3750000.liggghts	e5cd41be3fd6f4289d64c4620d0cffb42ecfcf8c0db2c8861f8a3fb0b2279787	/home/yonghoon71/lhs_local/lhs00_081/post_lhs00_081/contact_3750000.liggghts	e134e24c1b55357994ac0982c7fac834f4dfef0ccbed63861dce764cf9cd717c	3750000	3750000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_082	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_082/input_lhs00_082.liggghts	66930d0f72550520f1a44ad54900b904aa238b5d93d4fb6a0c3b1bf1b890f008	/home/yonghoon71/lhs_local/lhs00_082/post_lhs00_082/atom_2180000.liggghts	355b397ffc7f1a7832ff88721dfee35e8b3201e0b9468290b4bca34c5c3b4333	/home/yonghoon71/lhs_local/lhs00_082/post_lhs00_082/contact_2180000.liggghts	3f9a5d21d629b0cbd1138c4e0b7a9b1500fff0c0ea486e32fd445ddda1e0c048	2180000	2180000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_083	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_083/input_lhs00_083.liggghts	9ad2a384372baab7179ca0a5c45481534cb437850b80add9d36138cb7ed54e56	/home/yonghoon71/lhs_local/lhs00_083/post_lhs00_083/atom_3090000.liggghts	cc050c4404e9a0068c0eb2406e07352515a0dff4154483e1c6daa9f14e786a0d	/home/yonghoon71/lhs_local/lhs00_083/post_lhs00_083/contact_3090000.liggghts	5ed0acc7e6a2aafb96455aae8fd8868125244143bb17175f4a796341c91f1657	3090000	3090000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_084	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_084/input_lhs00_084.liggghts	b34797fef6e30e88b9abf0f41f48b12bf556081568f21e7e26d0605e853c46d6	/home/yonghoon71/lhs_local/lhs00_084/post_lhs00_084/atom_3030000.liggghts	8ba3602a0b3d50ca772d92cee09f50b1cc744c393bce715ad4015508205ad259	/home/yonghoon71/lhs_local/lhs00_084/post_lhs00_084/contact_3030000.liggghts	8b96d8417cb95b0e91a3596a76331461203d26d5fc8fdf1ec4565e9e559d5b38	3030000	3030000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_085	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_085/input_lhs00_085.liggghts	56b3a78fd70526ed03d99b6188d33bdbad78c0912d74a501338b95ba9fcaed29	/home/yonghoon71/lhs_local/lhs00_085/post_lhs00_085/atom_3670000.liggghts	6ec6826a20d241c645c67cf18312712b4a236d00e5a57116cbfc209787f2ed66	/home/yonghoon71/lhs_local/lhs00_085/post_lhs00_085/contact_3670000.liggghts	482472cf451dbf1947f2a26d6abec2e7f4f90deec92c677b50fff6202d7b5a71	3670000	3670000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_086	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_086/input_lhs00_086.liggghts	b4ade981acd30fc368a1d020dd915722f516e1c536bd25eef91a13f5dde5c2b9	/home/yonghoon71/lhs_local/lhs00_086/post_lhs00_086/atom_2700000.liggghts	6c555f8ae4169a97ff82ecee9feb32a21ba70cd47c708db19f6327682321cd81	/home/yonghoon71/lhs_local/lhs00_086/post_lhs00_086/contact_2700000.liggghts	83f8e53e32721e0b3ce4f345a5e371b72db7c2d78bcdd468e9f45992204aeb5b	2700000	2700000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_087	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_087/input_lhs00_087.liggghts	d16b4bf9a2f2e9cb78a3be230743c9eaa5bbe9c398c350bbf5aa57e950d62d99	/home/yonghoon71/lhs_local/lhs00_087/post_lhs00_087/atom_2240000.liggghts	8ce97619a12e06d8381e951e28ddca5778e09778612f5021700e3a67288b7e7a	/home/yonghoon71/lhs_local/lhs00_087/post_lhs00_087/contact_2240000.liggghts	26e97cd6cd14e17eb494fb4c5e31243568a71a1fc35d1e901467bd5599bb21aa	2240000	2240000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_088	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_088/input_lhs00_088.liggghts	bfc1763af8f47d2cb07751737b25014d01fda9229e697d2c35787e9f9dd22af6	/home/yonghoon71/lhs_local/lhs00_088/post_lhs00_088/atom_3270000.liggghts	0d130827c76d4300ad87c4ef198ce79785265dd523069adc3f244f7df948e9e3	/home/yonghoon71/lhs_local/lhs00_088/post_lhs00_088/contact_3270000.liggghts	da1ae9415202799551a49d913850b305b9c78185c41b23f9e0abd6f3881fcec7	3270000	3270000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_089	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_089/input_lhs00_089.liggghts	141a581d0fccfe248c77135f3dc377f61290811631301ed71678fca947bee829	/home/yonghoon71/lhs_local/lhs00_089/post_lhs00_089/atom_2850000.liggghts	85544775e6ac77af5683d5b932d3eba73c1c61454770ce7443cf41189321211f	/home/yonghoon71/lhs_local/lhs00_089/post_lhs00_089/contact_2850000.liggghts	670ed92b061b17e2362e710fd72c1c924586e091d9f60e8d897b11b94bf8f4ea	2850000	2850000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_090	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_090/input_lhs00_090.liggghts	a4355fb421e0009405c76e1654fb7cc651b08dfd744183c87a997800b3ea0f3f	/home/yonghoon71/lhs_local/lhs00_090/post_lhs00_090/atom_3480000.liggghts	5e557ccbb995e3c519060acd0b22f568a10911d381cfa09df16a78c15657e4ec	/home/yonghoon71/lhs_local/lhs00_090/post_lhs00_090/contact_3480000.liggghts	49e0108c2bfd0785f9e12f08729d653ddf9e426161d6cfd37464b77231de11d5	3480000	3480000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_091	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_091/input_lhs00_091.liggghts	0feebe0adabf1b205e6d6e44897a7a55230202591a3cee22264a8c643fbcd361	/home/yonghoon71/lhs_local/lhs00_091/post_lhs00_091/atom_2700000.liggghts	e5a323ce9adeddb51c8bc3f9e9021a3a93cc77bf436d6ff80e2514bc40d05943	/home/yonghoon71/lhs_local/lhs00_091/post_lhs00_091/contact_2700000.liggghts	e4465c9baccf1b274c9ca13a1e3a42f84cbec1c62b3722ad8ec306f673b774af	2700000	2700000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_092	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_092/input_lhs00_092.liggghts	eb103d7e0562f7705f6935e023ae5c90fc91594d030da45b0ef79d7c64a8a178	/home/yonghoon71/lhs_local/lhs00_092/post_lhs00_092/atom_3640000.liggghts	57ee19938b6935898ef81df0f761c03a2bf385c6c3c795b6bb0f13f4dcdbd3d7	/home/yonghoon71/lhs_local/lhs00_092/post_lhs00_092/contact_3640000.liggghts	dbdf2f3e7848469cd77eff0b030aaf654ffe8dd173d7977876745b63e29759b2	3640000	3640000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_093	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_093/input_lhs00_093.liggghts	932910358a5b6b56dfab7fcf478e933ec34da792351803ace4122eab587020f5	/home/yonghoon71/lhs_local/lhs00_093/post_lhs00_093/atom_1940000.liggghts	db8aaed10c810eec6f02aa468b374cd5b19dc83dc928c2163740404260664e62	/home/yonghoon71/lhs_local/lhs00_093/post_lhs00_093/contact_1940000.liggghts	ea9fd0ae7990a6bc652c3adf05703ff83a2d50ebbd9d118bce347fe7cbcfaa29	1940000	1940000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_094	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_094/input_lhs00_094.liggghts	b12e92aa250a72797cdc0c4a28493a0ff2bdc5e83b6494a9e77444dc1d04ed44	/home/yonghoon71/lhs_local/lhs00_094/post_lhs00_094/atom_2490000.liggghts	eccba415a1ae27647090ed5ec7f773555279eed65a0bf5af48207e8db38c71d5	/home/yonghoon71/lhs_local/lhs00_094/post_lhs00_094/contact_2490000.liggghts	a35da35e62b2da13f2327267323ab2e2af3a15b44348c3a4d202907c7c4d3b8c	2490000	2490000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_095	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_095/input_lhs00_095.liggghts	dafb83a2842588ca68cd4973af492fa69a6673c236c2bb2b875afbf44a995024	/home/yonghoon71/lhs_local/lhs00_095/post_lhs00_095/atom_2790000.liggghts	7d7526e55607cbaa726ac69f14fbd156a23c1a7defeddfd5b307381d72e8838e	/home/yonghoon71/lhs_local/lhs00_095/post_lhs00_095/contact_2790000.liggghts	f77c2c2aacd1060d6dd19e2a0af91a11667e5fa7a6edf0c3094aabd8ac7ad587	2790000	2790000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_096	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_096/input_lhs00_096.liggghts	29fd49c449c1002c1bb5a1a2dd98ecf1572c12376be005c9f22ea2c72eb9a7e8	/home/yonghoon71/lhs_local/lhs00_096/post_lhs00_096/atom_2640000.liggghts	826d34e7a84794d1d707b59f8ce38fc61614b9ec4ade56f388c34aef112c50e7	/home/yonghoon71/lhs_local/lhs00_096/post_lhs00_096/contact_2640000.liggghts	2034b8912425b67184988adb339b821df99e237f8579ecf00815acafd671ac77	2640000	2640000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_097	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_097/input_lhs00_097.liggghts	3468a5e61ac5ce1117d834d69456eb786d34b49362add6ddd03b853479893910	/home/yonghoon71/lhs_local/lhs00_097/post_lhs00_097/atom_2480000.liggghts	1f03c061dad5d581cd0e9ddb7f5f09ed64286acfb60935b6a880eff5df3dbada	/home/yonghoon71/lhs_local/lhs00_097/post_lhs00_097/contact_2480000.liggghts	eb2e56c9d5b069e91e99bff271b257a39b4ed97fdb5c8e817ac7637daa50d48b	2480000	2480000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_098	RAW_MISSING_CONTACT	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_098/input_lhs00_098.liggghts	9bec571805db1903e5f071a64c006a59814027ebed7750481384461d91428ee5	/home/yonghoon71/lhs_local/lhs00_098/post_lhs00_098/atom_2385000.liggghts	855eab6d455a58a165dc6c9af4bc4ea77ac4e6cad39290df6630a7101ca6d5d9			2385000			제외 사유 = RAW_MISSING_CONTACT (기술적 결손; 솔버 이전)
lhs00_099	RAW_OK	bimodal	design_csv	3	/home/yonghoon71/lhs_local/lhs00_099/input_lhs00_099.liggghts	376c88a6ba0f9eb9ae234d096c00f5cdb09e035719000a58eadaad06a2f75a52	/home/yonghoon71/lhs_local/lhs00_099/post_lhs00_099/atom_2920000.liggghts	6499fb5d4ce51567175f96b0cfecd3fca2f4fe1f4414ba1a639f45ef8e18d254	/home/yonghoon71/lhs_local/lhs00_099/post_lhs00_099/contact_2920000.liggghts	850728bcee72046903de7f944caa071c672a60b70e23ff28741ffb1163431a64	2920000	2920000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_100	RAW_OK	mono_AM_S	design_csv	2	/home/yonghoon71/lhs_local/lhs00_100/input_lhs00_100.liggghts	48e480f14adb78ffc1006db1e8fd58eca62e454bc1b07fcd939995b728a30de6	/home/yonghoon71/lhs_local/lhs00_100/post_lhs00_100/atom_3380000.liggghts	14c5251ea9c70ea69807daffa23a307fb80672a8356f9eeb690d7441adf83e5b	/home/yonghoon71/lhs_local/lhs00_100/post_lhs00_100/contact_3380000.liggghts	9971ddca7b91189355e87bca00672f57492007e76e4bcfa442f633a03de29ffb	3380000	3380000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_101	RAW_OK	mono_AM_S	design_csv	2	/home/yonghoon71/lhs_local/lhs00_101/input_lhs00_101.liggghts	cd47ca453837893e2069120b80a96ed39017931a364fe7d769998212e27bce4b	/home/yonghoon71/lhs_local/lhs00_101/post_lhs00_101/atom_2940000.liggghts	0fba958201786804ea88a073d2d721a20a51bfa45c55e845d120ea605ccf99c1	/home/yonghoon71/lhs_local/lhs00_101/post_lhs00_101/contact_2940000.liggghts	b644aa7d183364cc246953715753855f316d383b3a854f5ee85c481e5050d205	2940000	2940000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_102	RAW_OK	mono_AM_S	design_csv	2	/home/yonghoon71/lhs_local/lhs00_102/input_lhs00_102.liggghts	7d295a3b6b64d78f7de94a2b40bb7bd731492a7e7d7d2a143d0abfe6fdf2be65	/home/yonghoon71/lhs_local/lhs00_102/post_lhs00_102/atom_2300000.liggghts	3b0899aff15e9fdbcf4cb3b66ed559bb5dc003560d8586f5fa6dc3c49afc626e	/home/yonghoon71/lhs_local/lhs00_102/post_lhs00_102/contact_2300000.liggghts	0c5656f8e27163d56dbf036c6c90776f619fc46d2eb754dabb63b516c88c3876	2300000	2300000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_103	RAW_OK	mono_AM_S	design_csv	2	/home/yonghoon71/lhs_local/lhs00_103/input_lhs00_103.liggghts	9f16a146c7a186a15c2ff75666da98914ca3928562f9b4de406dc950e6962bb1	/home/yonghoon71/lhs_local/lhs00_103/post_lhs00_103/atom_2760000.liggghts	213959e79c65f1a01d48accb435a5be5ed1399d544ce6309af95d83d3f2b885b	/home/yonghoon71/lhs_local/lhs00_103/post_lhs00_103/contact_2760000.liggghts	470eb7c3eda4f462de786196a6a4b241ef6d860990a52a3e8b59debd2fbfcc00	2760000	2760000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_104	RAW_OK	mono_AM_S	design_csv	2	/home/yonghoon71/lhs_local/lhs00_104/input_lhs00_104.liggghts	f447ba6c4970658a0c66e4f593e0108cb22dfaadd34dfc96a6a82d5b396f60e4	/home/yonghoon71/lhs_local/lhs00_104/post_lhs00_104/atom_2420000.liggghts	af3720cf1519548855b04238bc51fc5c15fc8acc7340f8950470cb97d40ab0d5	/home/yonghoon71/lhs_local/lhs00_104/post_lhs00_104/contact_2420000.liggghts	2d062ba746f698ae418437dc68cf069f5c49a5c7369154e9a30f2423c53a7037	2420000	2420000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
