_dir,name,dopant,cation_site,anion_site,concentration,charge_compensation,n_fu_actual,screen_de_per_atom,screen_dV_over_V0,screen_converged,tier2_li_li_disorder_std,tier2_li_li_disorder_mean,tier2_dopant_blocking_fraction,tier2_lattice_angle_dev_deg,tier2_lattice_aspect_ratio,bvs_li_mean,bvs_li_std,bvs_li_proxy_score,migration_volume_fraction,li_mobility_score,anneal_delta_E_meV,anneal_E_post_per_atom,anneal_dV_pct,anneal_converged,eos_B0_GPa,eos_V0_per_atom,eos_Bp,eos_r2,eos_fit_quality_ok,eos_fit_quality_reason,elastic_B_hill_GPa,elastic_G_hill_GPa,elastic_E_young_GPa,elastic_pugh_GoverB,elastic_poisson_nu,sigma_300K_S_cm_NE,sigma_md_Ea_eV,sigma_md_D_300K_cm2s,sigma_md_fit_R2,sigma_md_n_T_points,wad_J_m2_mean,wad_J_m2_std,wad_n_seeds,wad_n_lbfgs_ok,wad_ncm_nx,wad_area_mismatch_pct,sigma_md_sanity_warnings_count,wad_lbfgs_ok_fraction,wad_area_mismatch_severity,rerank_de_pre_anneal,rerank_de_post_anneal,rerank_delta_E_anneal_meV,combined_score,rank_combined,composition_Ag,composition_Cl,composition_Li,composition_O,composition_P,composition_S,composition_Al,composition_F,composition_B,composition_Ba,composition_Ca,composition_Co,composition_Cr,composition_Cu,composition_Fe,composition_Ga,composition_Gd,composition_Ge,composition_Hf,composition_In,composition_La,composition_Mg,composition_Mn,composition_Mo,composition_Na,composition_Nb,composition_Nd,composition_Ni,composition_Sb,composition_Sc,composition_Si,composition_Sm,composition_Sn,composition_Sr,composition_Ta,composition_Ti,composition_V,composition_W,composition_Y,composition_Zn,composition_Zr
MoO3_x010,MoO3_x100_chain_Cl_x200_cLi24gaS4a_s00,MoO3+Clrich,Li_24g,S_4a,0.25,compound_set_chain,4,-0.6708646814663202,0.03835420031710832,True,0.3847326357904105,3.0925012628486397,0.6470588235294118,0.37268998600019543,1.0849668090347808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.28867386814994744,15,,5,17,3,4,16,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
MoO3_x010,MoO3_x100_chain_Cl_x200_cLi24gaS4a_s01,MoO3+Clrich,Li_24g,S_4a,0.25,compound_set_chain,4,-0.6572441731575114,-0.031984607034391606,True,0.323107707099696,3.239531288674658,0.6470588235294118,2.2936199961534847,1.0782133411776829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.26970813344277406,16,,5,17,3,4,16,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
MoO3_x010,MoO3_x100_chain_Cl_x200_cLi24gaS4a_s02,MoO3+Clrich,Li_24g,S_4a,0.25,compound_set_chain,4,-0.7161902132536739,-0.00834186774463868,True,0.4793196584877059,2.951100609848497,0.5294117647058824,0.3241924385992841,1.0106141547216414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.3517869320570086,10,,5,17,3,4,16,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
MoO3_x010,MoO3_x100_chain_Cl_x200_cLi24gaS4a_s03,MoO3+Clrich,Li_24g,S_4a,0.25,compound_set_chain,4,-0.7269880533601589,0.026261007287968256,True,0.563514440541801,3.0654163979774616,0.5882352941176471,1.63580902450363,1.0429901601483698,1.0047067990063017,0.096641726417465,0.8991063477581023,0.137472,,-979.154305820982,-4.488098213811558,0.005152897081214613,True,11.260342884852943,23.406587905882954,1.8067963027727745,0.9992161844885853,True,OK,15.769303343514734,11.653453150684626,28.05059873717087,0.7389960670315352,0.20353162167743097,,,,,,,,,,,,0,,,-0.7269880533601589,-0.7983169252283102,-979.1543058209817,0.46614341541057414,5,,5,17,3,4,16,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
MoO3_x010,MoO3_x100_chain_Cl_x200_cLi24gaS4a_s04,MoO3+Clrich,Li_24g,S_4a,0.25,compound_set_chain,4,-0.6984447495078503,0.0321896922278666,True,0.5089246317766318,3.1151760825762778,0.47058823529411764,0.9378265202199121,1.0416135427753825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.3270774461825795,14,,5,17,3,4,16,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Na2O_x002,Na2O_x020_cLi24gaS16e_s00,Na2O,Li_24g,S_16e,0.25,compound_set,4,-0.4605784055340192,-0.14865325093160053,True,0.15077454990014544,2.921922272078533,0.45454545454545453,1.512736657814539,1.166497528015636,0.9928869100732605,0.1246766597706174,0.869097086595357,0.147072,,-797.5135359123354,-4.189736727241946,-2.79916461219417,True,21.329973175798898,20.016917484146823,1.6050454323103385,0.9973510522658675,True,OK,20.965558193722146,15.53076994300698,37.36576356759341,0.7407754088635455,0.20295914834595974,,,,,,,,,,,,0,,,-0.4605784055340192,-0.49995550084453866,-797.5135359123353,0.55,2,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x002,Na2O_x020_cLi24gaS16e_s01,Na2O,Li_24g,S_16e,0.25,compound_set,4,-0.4509416961261121,-0.14869909403730178,True,0.20936413916644966,2.951173495908108,0.5454545454545454,1.6438020913031648,1.195926971409363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.32524338901722866,10,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x002,Na2O_x020_cLi24gaS16e_s02,Na2O,Li_24g,S_16e,0.25,compound_set,4,-0.4498720517108379,-0.14860209275307398,True,0.1948736265161806,2.951924671625917,0.36363636363636365,0.6072944721182832,1.0354587266900985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.32033845141618367,11,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x002,Na2O_x020_cLi24gaS16e_s03,Na2O,Li_24g,S_16e,0.25,compound_set,4,-0.4539919913567716,-0.16715432064535465,True,0.1502348572902572,2.9499028232588156,0.4090909090909091,1.2983744429037285,1.1247264012597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.33923075487218324,7,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x002,Na2O_x020_cLi24gaS16e_s04,Na2O,Li_24g,S_16e,0.25,compound_set,4,-0.45417345407289966,-0.17966858402704308,True,0.12575829033896357,3.0353253394821653,0.5,1.148768483741963,1.0399046721937177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.3400628662606171,5,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x002,Na2O_x020_cLi24gaS4a_s00,Na2O,Li_24g,S_4a,0.25,compound_set,4,-0.4325821631696676,-0.15330872253373332,True,0.23897953077050646,2.9773120677825657,0.5,1.3643732819982384,1.1151429023974533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.24105432370751875,14,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x002,Na2O_x020_cLi24gaS4a_s01,Na2O,Li_24g,S_4a,0.25,compound_set,4,-0.41273985274168146,-0.15828013878522257,True,0.14749802108021373,2.950882766305469,0.13636363636363635,0.7746066036767073,1.1023740136490008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.15006586705776062,18,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x002,Na2O_x020_cLi24gaS4a_s02,Na2O,Li_24g,S_4a,0.25,compound_set,4,-0.4552466372192847,-0.2049451793351535,True,0.17449582418296253,2.8853171780547537,0.36363636363636365,3.1018311059638664,1.1047655373698004,0.9840330746876552,0.09366503558846882,0.8918635817268056,0.138432,,-784.731668456695,-4.138274916524097,-2.333510398419586,True,18.050086195070932,20.100331212652545,7.3178681060075155,0.9999323315482272,True,OK,24.13151364846578,16.979366044341326,41.26081487514319,0.7036179450525611,0.2150281337769403,,,,,,,,,,,,0,,,-0.4552466372192847,-0.4484936901266896,-784.7316684566952,0.415644311681003,4,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x002,Na2O_x020_cLi24gaS4a_s03,Na2O,Li_24g,S_4a,0.25,compound_set,4,-0.41272548878107385,-0.1582883424377827,True,0.14781549382501316,2.950993861315873,0.13636363636363635,0.7737211626636062,1.1023562727554066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.15,20,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x002,Na2O_x020_cLi24gaS4a_s04,Na2O,Li_24g,S_4a,0.25,compound_set,4,-0.4157994388936639,-0.19272314888128217,True,0.16933187299340788,2.8175698912279796,0.4090909090909091,1.6703562681410618,1.0341694634742895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.1640958371545498,15,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x002,Na2O_x020_cLi48haS16e_s00,Na2O,Li_48h,S_16e,0.25,compound_set,4,-0.46057901745288055,-0.14865195564880226,True,0.15076769509943616,2.921919682513375,0.45454545454545453,1.5127398779378747,1.1665006234895317,0.9899445599175539,0.08615181712679401,0.9046590372258723,0.138112,,-759.3013383816321,-4.151524559886665,-1.481537398442912,True,17.118049603610896,20.149413229936044,6.639934697016606,0.9968920445408578,True,OK,21.01037021454485,17.45915878894065,41.01626856743251,0.8309781603398019,0.1746347307813566,,,,,,,,,,,,0,,,-0.46057901745288055,-0.4617433334892582,-759.3013383816318,0.4700210819073035,3,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x002,Na2O_x020_cLi48haS16e_s01,Na2O,Li_48h,S_16e,0.25,compound_set,4,-0.45113742305064486,-0.14907733204995624,True,0.20772458216237777,2.9493626463647953,0.5454545454545454,1.635411333877247,1.1965168623358784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.32614091004194357,9,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x002,Na2O_x020_cLi48haS16e_s02,Na2O,Li_48h,S_16e,0.25,compound_set,4,-0.44987192988775737,-0.1486008435842525,True,0.19487491141528618,2.951925784423662,0.36363636363636365,0.6073269174367444,1.0354582092521158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.32033789278697966,12,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x002,Na2O_x020_cLi48haS16e_s03,Na2O,Li_48h,S_16e,0.25,compound_set,4,-0.4538955477960269,-0.16703813841672077,True,0.15043563492348427,2.9503961442074544,0.4090909090909091,1.2928710887468833,1.1236945072413491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.33878850542861105,8,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x002,Na2O_x020_cLi48haS16e_s04,Na2O,Li_48h,S_16e,0.25,compound_set,4,-0.4540404674109664,-0.1791614716136918,True,0.12783598510588817,3.0356374169424694,0.5,1.1371690852751184,1.0393411545785145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.3394530455863449,6,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x002,Na2O_x020_cLi48haS4a_s00,Na2O,Li_48h,S_4a,0.25,compound_set,4,-0.43267780035337156,-0.15377193026982194,True,0.23737615801262518,2.9764120221103707,0.5,1.3547552240798852,1.1156436751510947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.24149287544649778,13,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x002,Na2O_x020_cLi48haS4a_s01,Na2O,Li_48h,S_4a,0.25,compound_set,4,-0.4127407939906358,-0.15828959971828896,True,0.14755135257241359,2.9508899179794295,0.13636363636363635,0.7742591288454626,1.1024152582329052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.1500701832279964,17,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x002,Na2O_x020_cLi48haS4a_s02,Na2O,Li_48h,S_4a,0.25,compound_set,4,-0.4552482579759727,-0.20496199635980986,True,0.17448444028874807,2.885311642740352,0.36363636363636365,3.1018863812017066,1.1047642596184657,1.0029964918547591,0.11097407461543851,0.8863619664404769,0.142528,,-814.9709248174162,-4.168514140670515,-3.4377322564283843,True,17.890810146852505,19.965877721705308,4.0299946165720195,0.9907428831374391,True,OK,22.847296686555815,21.365060178221302,48.863906582720205,0.9351242062170657,0.14354713197883118,,,,,,,,,,,,0,,,-0.4552482579759727,-0.47873291427310827,-814.9709248174166,0.7526821798167825,1,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x002,Na2O_x020_cLi48haS4a_s03,Na2O,Li_48h,S_4a,0.25,compound_set,4,-0.41273958656589693,-0.15826892454750216,True,0.1474026955175337,2.9508318739261368,0.13636363636363635,0.7753581096979792,1.1023562138693777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.15006464648801301,19,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x002,Na2O_x020_cLi48haS4a_s04,Na2O,Li_48h,S_4a,0.25,compound_set,4,-0.4157941742506295,-0.19271947217359092,True,0.16938894829526183,2.8176063257676693,0.4090909090909091,1.670587158408761,1.0341885614533979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.16407169572473745,16,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x005,Na2O_x050_cLi24gaS16e_s00,Na2O,Li_24g,S_16e,0.25,compound_set,4,-0.46057898763426053,-0.14865204827768305,True,0.15076776448975182,2.9219197411837943,0.45454545454545453,1.5127391044166356,1.1665011823840474,1.0211719328842876,0.11894856175631525,0.8623978763255843,0.151296,,-778.7348360381374,-4.170958030018291,-3.048029152082597,True,19.399214393471212,19.976341543221473,4.322272114995765,0.9999405865967465,True,OK,25.76519656231059,20.356454401627257,48.33890047857988,0.7900756492347023,0.1873113933513825,,,,,,,,,,,,0,,,-0.46057898763426053,-0.4811767707949155,-778.7348360381375,0.8259403867074652,1,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x005,Na2O_x050_cLi24gaS16e_s01,Na2O,Li_24g,S_16e,0.25,compound_set,4,-0.45113980838733436,-0.14908356085794522,True,0.20775794422315216,2.9493806711478423,0.5454545454545454,1.6356813989700003,1.1964713970032645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.36095933872672475,9,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x005,Na2O_x050_cLi24gaS16e_s02,Na2O,Li_24g,S_16e,0.25,compound_set,4,-0.44987296599560356,-0.14860256053918383,True,0.19486318328969152,2.9519190438537155,0.36363636363636365,0.6072368032484591,1.0354575939436865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.3540010790139708,11,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x005,Na2O_x050_cLi24gaS16e_s03,Na2O,Li_24g,S_16e,0.25,compound_set,4,-0.45393295492359087,-0.16712268772265076,True,0.15038384371541835,2.950198409658592,0.4090909090909091,1.2955011455238343,1.1240810676250537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.3763009780197535,7,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x005,Na2O_x050_cLi24gaS16e_s04,Na2O,Li_24g,S_16e,0.25,compound_set,4,-0.4539802922123304,-0.1789912566357009,True,0.12860821835390948,3.0361104502091525,0.5,1.1325902045185339,1.0390602063415368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.37656098285642237,6,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x005,Na2O_x050_cLi24gaS4a_s00,Na2O,Li_24g,S_4a,0.25,compound_set,4,-0.43267291825519827,-0.15375059534726077,True,0.23729429744860922,2.9763948445406867,0.5,1.3550171331898018,1.1156495906628328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.2595280806120213,13,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x005,Na2O_x050_cLi24gaS4a_s01,Na2O,Li_24g,S_4a,0.25,compound_set,4,-0.4127332321924726,-0.1582765527517695,True,0.14759315783514435,2.9509011469660593,0.13636363636363635,0.7745986125146236,1.1023609537355021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.15000734218325285,19,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x005,Na2O_x050_cLi24gaS4a_s02,Na2O,Li_24g,S_4a,0.25,compound_set,4,-0.4552559084144425,-0.20506085501008078,True,0.1743807224149972,2.8852253795689227,0.36363636363636365,3.1023606019680976,1.1047571210755578,0.9988163751166307,0.08577536984686183,0.9131425311318998,0.13216,,-813.8689092572175,-4.167412132450283,-0.6867526912074414,True,15.513575359776297,20.514069038169815,6.876415116729192,0.9999925229734579,True,OK,20.57103410966809,15.958824161798901,38.03955662143757,0.7757910504994244,0.19180323800089105,,,,,,,,,,,,0,,,-0.4552559084144425,-0.4776308732269081,-813.8689092572173,0.5710812026388754,2,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x005,Na2O_x050_cLi24gaS4a_s03,Na2O,Li_24g,S_4a,0.25,compound_set,4,-0.41273807448151256,-0.15826653003635086,True,0.14740799166617546,2.950843652332148,0.13636363636363635,0.7754577043571619,1.1023405865094984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.15003393894458972,18,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x005,Na2O_x050_cLi24gaS4a_s04,Na2O,Li_24g,S_4a,0.25,compound_set,4,-0.41579706089694124,-0.19272091792881582,True,0.16935729738123126,2.8175827061114216,0.4090909090909091,1.6702904549668351,1.0341845819091182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.16683573060808013,15,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x005,Na2O_x050_cLi48haS16e_s00,Na2O,Li_48h,S_16e,0.25,compound_set,4,-0.4605785291411193,-0.14865259377766854,True,0.15077593451876348,2.921923730469336,0.45454545454545453,1.512744654912844,1.166496003276696,0.9857443274054911,0.14617829801346002,0.8416498993489335,0.14272,,-783.1151665035142,-4.175338397999061,-3.4071466149669987,True,19.21205285368884,19.99353984671615,11.072898711547646,0.9994594446463233,True,OK,20.090784462726848,14.575899237948335,35.21219476726094,0.7255017475793477,0.2078909915755332,,,,,,,,,,,,0,,,-0.4605785291411193,-0.48555713877568607,-783.1151665035145,0.55,4,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x005,Na2O_x050_cLi48haS16e_s01,Na2O,Li_48h,S_16e,0.25,compound_set,4,-0.4509484812129365,-0.14871247642968613,True,0.20932800681885258,2.9511284943690894,0.5454545454545454,1.6436041284687228,1.195924445111535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.35990845490861323,10,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x005,Na2O_x050_cLi48haS16e_s02,Na2O,Li_48h,S_16e,0.25,compound_set,4,-0.4498722422441741,-0.14860153107796142,True,0.19487134877977805,2.9519235795489194,0.36363636363636365,0.6072989740005059,1.0354582701095731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.3539971037361885,12,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x005,Na2O_x050_cLi48haS16e_s03,Na2O,Li_48h,S_16e,0.25,compound_set,4,-0.45392288321316965,-0.1670380798616338,True,0.15051982615721743,2.9503447512968677,0.4090909090909091,1.294024355383161,1.123997356887758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.37624565813361766,8,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x005,Na2O_x050_cLi48haS16e_s04,Na2O,Li_48h,S_16e,0.25,compound_set,4,-0.4542174267508834,-0.17982554137843004,True,0.1250605824978337,3.035709317695307,0.5,1.1529816583821226,1.0400680560591433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.3778634682459912,5,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x005,Na2O_x050_cLi48haS4a_s00,Na2O,Li_48h,S_4a,0.25,compound_set,4,-0.43241313125006897,-0.1527487174881333,True,0.23854440151039513,2.977475567509448,0.5,1.3729714360437395,1.1148648781929278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.2581011742632225,14,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x005,Na2O_x050_cLi48haS4a_s01,Na2O,Li_48h,S_4a,0.25,compound_set,4,-0.4127318954517678,-0.158287631616555,True,0.1477030001215492,2.9509446977966594,0.13636363636363635,0.7739761219468011,1.1023785053632515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.15,20,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x005,Na2O_x050_cLi48haS4a_s02,Na2O,Li_48h,S_4a,0.25,compound_set,4,-0.4552452720362048,-0.20492789320662064,True,0.1745151562058463,2.885332290111467,0.36363636363636365,3.101710512789031,1.1047682330069584,0.9921180787395794,0.09931971195083827,0.8935811969379454,0.130944,,-790.0735744905888,-4.143616798906984,-3.0251195951367698,True,14.624821386408138,20.18262893797793,1.3346497565216189,0.9901897361261263,True,OK,21.141983868849664,18.63411865516619,43.20810490231815,0.8813798539796196,0.15938150072740306,,,,,,,,,,,,0,,,-0.4552452720362048,-0.4538355396836087,-790.0735744905893,0.5585058265224293,3,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x005,Na2O_x050_cLi48haS4a_s03,Na2O,Li_48h,S_4a,0.25,compound_set,4,-0.41274359780744607,-0.15827041654328433,True,0.14738816064227825,2.95083866010828,0.13636363636363635,0.7752800053171149,1.1023827533508228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.15006427636980882,17,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x005,Na2O_x050_cLi48haS4a_s04,Na2O,Li_48h,S_4a,0.25,compound_set,4,-0.4157069372525486,-0.19258161100307808,True,0.1694587037855769,2.8184564365639235,0.4090909090909091,1.6799478527799816,1.0339455483686426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.1663407173940945,16,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x010,Na2O_x100_cLi24gaS16e_s00,Na2O,Li_24g,S_16e,0.25,compound_set,4,-0.46057833595723796,-0.1486528489220403,True,0.15077500949301487,2.921922671604715,0.45454545454545453,1.5127534310518493,1.1664962137045667,0.981117535587591,0.08973073000034894,0.8930811429031731,0.14336,,-780.4805652133814,-4.1727038081266565,-4.902071225254308,True,21.65965283842479,19.33174957712319,13.089272323390981,0.9931040838304652,True,OK,22.447132610026227,16.18305082066398,39.14264437622329,0.7209406698758337,0.2093716076774111,,,,,,,,,,,,0,,,-0.46057833595723796,-0.4829224844746731,-780.4805652133817,0.55,3,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x010,Na2O_x100_cLi24gaS16e_s01,Na2O,Li_24g,S_16e,0.25,compound_set,4,-0.4509429635958675,-0.14870232961279764,True,0.20938572278118578,2.9511859916570753,0.5454545454545454,1.643987317766782,1.1958957766935279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.3677555328752016,10,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x010,Na2O_x100_cLi24gaS16e_s02,Na2O,Li_24g,S_16e,0.25,compound_set,4,-0.44987287735529513,-0.14860252619238898,True,0.19486375160354277,2.951919335017182,0.36363636363636365,0.6072426173707501,1.0354580158426543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.3616573396774437,11,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x010,Na2O_x100_cLi24gaS16e_s03,Na2O,Li_24g,S_16e,0.25,compound_set,4,-0.4539134887677143,-0.16705298781328246,True,0.15053224768222018,2.950355255138339,0.4090909090909091,1.293365714402423,1.1238871296984434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.38468392211141467,8,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x010,Na2O_x100_cLi24gaS16e_s04,Na2O,Li_24g,S_16e,0.25,compound_set,4,-0.45404105608659506,-0.17916617021685718,True,0.12783893657623346,3.0356323409090753,0.5,1.1372975994762533,1.0393426413602662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.3854109010470925,7,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x010,Na2O_x100_cLi24gaS4a_s00,Na2O,Li_24g,S_4a,0.25,compound_set,4,-0.43256566113754324,-0.15324721960635906,True,0.23876269196518532,2.977296385390637,0.5,1.365107462316506,1.1151265898312834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.26302720669417357,14,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Na2O_x010,Na2O_x100_cLi24gaS4a_s01,Na2O,Li_24g,S_4a,0.25,compound_set,4,-0.4127321047428012,-0.15828539031511774,True,0.14767513629162657,2.950940137836734,0.13636363636363635,0.7740837213089939,1.1023717156911184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.15,20,,4,22,1,4,19,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
