time_s_exact,electrode,sample_index,coordinate_R40_m,coordinate_R80_m,coordinate_R160_m,R40_x_surface,R80_x_surface,R160_x_surface,difference_R80_minus_R40_x_surface,difference_R160_minus_R80_x_surface,R40_x_particle_average,R80_x_particle_average,R160_x_particle_average,difference_R80_minus_R40_x_particle_average,difference_R160_minus_R80_x_particle_average,R40_Eeq_V,R80_Eeq_V,R160_Eeq_V,difference_R80_minus_R40_Eeq_V,difference_R160_minus_R80_Eeq_V,R40_etaMid_V,R80_etaMid_V,R160_etaMid_V,difference_R80_minus_R40_etaMid_V,difference_R160_minus_R80_etaMid_V,R40_phil_V,R80_phil_V,R160_phil_V,difference_R80_minus_R40_phil_V,difference_R160_minus_R80_phil_V
0.01,P,17,0.00008011666666666667,0.00008011666666666667,0.00008011666666666667,0.9240463354283543,0.9240432687191693,0.9240426390662984,-0.0000030667091850,-6.296528709E-7,0.9240637069791124,0.9240637069738364,0.9240637069719785,-5.2760E-12,-1.8579E-12,3.578396192136131,3.578397837680599,3.578398175541719,0.000001645544468,3.37861120E-7,0.005402141763974466,0.005402200041363603,0.0054022119393488666,5.8277389137E-8,1.18979852636E-8,-1.3545591172605878,-1.3530381392407371,-1.3517902835328173,0.0015209780198507,0.0012478557079198
0.01,P,18,0.0000803,0.0000803,0.0000803,0.9240463464460579,0.9240432816561943,0.9240426523964275,-0.0000030647898636,-6.292597668E-7,0.9240637070919399,0.9240637070866315,0.9240637070847622,-5.3084E-12,-1.8693E-12,3.578396186224217,3.5783978307388096,3.578398168388996,0.0000016445145926,3.376501864E-7,0.005398833488838406,0.005398892861216531,0.0053989049834610725,5.9372378125E-8,1.21222445415E-8,-1.354553792490683,-1.3530328144808204,-1.3517849587749315,0.0015209780098626,0.0012478557058889
0.01,P,19,0.00008048333333333333,0.00008048333333333333,0.00008048333333333333,0.9240463565841558,0.9240432935603116,0.9240426646622389,-0.0000030630238442,-6.288980727E-7,0.9240637071957598,0.9240637071904214,0.9240637071885409,-5.3384E-12,-1.8805E-12,3.5783961807842846,3.5783978243512613,3.5783981618073684,0.0000016435669767,3.374561071E-7,0.005395659726978419,0.005395720116078806,0.005395732446545232,6.0389100387E-8,1.2330466426E-8,-1.354548488611432,-1.3530275106121796,-1.3517796549084486,0.0015209779992524,0.0012478557037310
0.01,P,20,0.00008066666666666667,0.00008066666666666667,0.00008066666666666667,0.9240463667222536,0.9240433054644289,0.9240426769280506,-0.0000030612578247,-6.285363783E-7,0.92406370729958,0.9240637072942113,0.9240637072923202,-5.3687E-12,-1.8911E-12,3.5783961753443525,3.578397817963712,3.5783981552257402,0.0000016426193595,3.372620282E-7,0.005392620870806386,0.005392682280647154,0.005392694820159694,6.1409840768E-8,1.2539512540E-8,-1.354543205610495,-1.3530222276224773,-1.351774371921033,0.0015209779880177,0.0012478557014443
0.01,P,21,0.00008084999999999999,0.00008084999999999999,0.00008084999999999999,0.9240463759817963,0.9240433163368723,0.9240426881308147,-0.0000030596449240,-6.282060576E-7,0.9240637073944034,0.924063707389006,0.9240637073871054,-5.3974E-12,-1.9006E-12,3.5783961703758376,3.5783978121297424,3.5783981492145256,0.0000016417539048,3.370847832E-7,0.005389716372512066,0.005389778724970373,0.005389791457521831,6.2352458307E-8,1.2732551458E-8,-1.3545379434760378,-1.353016965499884,-1.3517691098008555,0.0015209779761538,0.0012478556990285
0.01,P,22,0.00008103333333333333,0.00008103333333333333,0.00008103333333333333,0.924046385241339,0.9240433272093156,0.9240426993335789,-0.0000030580320234,-6.278757367E-7,0.9240637074892265,0.9240637074838016,0.9240637074818912,-5.4249E-12,-1.9104E-12,3.578396165407323,3.578397806295772,3.578398143203312,0.000001640888449,3.36907540E-7,0.005386946630732581,0.00538700992986918,0.005387022856291335,6.3299136599E-8,1.2926422155E-8,-1.3545327021967954,-1.3530117242331374,-1.3517638685366549,0.0015209779636580,0.0012478556964825
0.01,P,23,0.00008121666666666667,0.00008121666666666667,0.00008121666666666667,0.9240463936232858,0.9240433370512113,0.9240427094744567,-0.0000030565720745,-6.275767546E-7,0.9240637075750626,0.9240637075696119,0.9240637075676922,-5.4507E-12,-1.9197E-12,3.578396160909712,3.578397801014777,3.5783981377618876,0.000001640105065,3.367471106E-7,0.00538431110493498,0.005384375272757591,0.005384388377072558,6.4167822611E-8,1.3104314967E-8,-1.3545274817619906,-1.3530065038114634,-1.351758648117657,0.0015209779505272,0.0012478556938064
0.01,P,24,0.0000814,0.0000814,0.0000814,0.9240464020052327,0.9240433468931071,0.9240427196153344,-0.0000030551121256,-6.272777727E-7,0.924063707660899,0.9240637076554218,0.9240637076534932,-5.4772E-12,-1.9286E-12,3.5783961564121003,3.5783977957337814,3.578398132320463,0.0000016393216811,3.365866816E-7,0.005381810199994952,0.005381875240604739,0.005381888523653622,6.5040609787E-8,1.3283048883E-8,-1.3545222821614042,-1.3530013042246458,-1.3517534485336473,0.0015209779367584,0.0012478556909985
0.01,P,25,0.00008158333333333333,0.00008158333333333333,0.00008158333333333333,0.9240464095104529,0.924043355705474,0.9240427286953758,-0.0000030538049789,-6.270100982E-7,0.924063707737757,0.9240637077322568,0.9240637077303194,-5.5002E-12,-1.9374E-12,3.5783961523849257,3.578397791005214,3.5783981274482666,0.0000016386202883,3.364430526E-7,0.005379443382595106,0.005379509218121914,0.005379522663948588,6.5835526808E-8,1.3445826674E-8,-1.354517103385305,-1.352996125462957,-1.3517482697748981,0.001520977922348,0.0012478556880589
0.01,P,26,0.00008176666666666667,0.00008176666666666667,0.00008176666666666667,0.9240464170156732,0.924043364517841,0.9240427377754173,-0.0000030524978322,-6.267424237E-7,0.924063707814615,0.9240637078090912,0.9240637078071453,-5.5238E-12,-1.9459E-12,3.5783961483577507,3.5783977862766463,3.578398122576069,0.0000016379188956,3.362994227E-7,0.005377211063892773,0.005377277698472849,0.005377291307926857,6.6634580076E-8,1.3609454008E-8,-1.3545119454245187,-1.3529909675172247,-1.3517431118322383,0.0015209779072940,0.0012478556849864
0.01,P,27,0.00008195,0.00008195,0.00008195,0.9240464236449427,0.9240433723015926,0.9240427457955627,-0.0000030513433501,-6.265060299E-7,0.9240637078825034,0.9240637078769579,0.9240637078750045,-5.5455E-12,-1.9534E-12,3.5783961448005965,3.5783977821000166,3.578398118272594,0.0000016372994201,3.361725774E-7,0.005375112717725283,0.005375180073597718,0.005375193830746472,6.7355872435E-8,1.3757148754E-8,-1.3545068082703564,-1.3529858303787634,-1.3517379746969824,0.0015209778915930,0.0012478556817810
0.01,P,28,0.00008213333333333333,0.00008213333333333333,0.00008213333333333333,0.924046430274212,0.9240433800853443,0.924042753815708,-0.0000030501888677,-6.262696363E-7,0.9240637079503916,0.9240637079448245,0.9240637079428632,-5.5671E-12,-1.9613E-12,3.5783961412434424,3.5783977779233864,3.578398113969119,0.0000016366799440,3.360457326E-7,0.005373148761568025,0.005373216842905482,0.005373230748604296,6.8081337457E-8,1.3905698814E-8,-1.3545016919146862,-1.3529807140394434,-1.3517328583610013,0.0015209778752428,0.0012478556784421
0.01,P,29,0.00008231666666666667,0.00008231666666666667,0.00008231666666666667,0.924046436028219,0.9240433868412866,0.924042760776788,-0.0000030491869324,-6.260644986E-7,0.9240637080093166,0.9240637080037297,0.9240637080017619,-5.5869E-12,-1.9678E-12,3.5783961381559393,3.5783977742982622,3.578398110233921,0.0000016361423229,3.359356588E-7,0.005371318676368642,0.0053713874055039135,0.005371401443839741,6.87291352715E-8,1.40383358275E-8,-1.3544965963498627,-1.3529756184916217,-1.3517277628166526,0.0015209778582410,0.0012478556749691
0.01,P,30,0.0000825,0.0000825,0.0000825,0.9240464417822261,0.9240433935972291,0.924042767737868,-0.0000030481849970,-6.258593611E-7,0.9240637080682418,0.9240637080626352,0.9240637080606606,-5.6066E-12,-1.9746E-12,3.578396135068436,3.578397770673137,3.5783981064987227,0.000001635604701,3.358255857E-7,0.005369622885964986,0.005369692267102266,0.005369706438936195,6.9381137280E-8,1.4171833929E-8,-1.3544915215687954,-1.3529705437282105,-1.351722688056849,0.0015209778405849,0.0012478556713615
0.01,P,31,0.00008268333333333333,0.00008268333333333333,0.00008268333333333333,0.9240464466615655,0.9240433993260608,0.924042773640603,-0.0000030473355047,-6.256854578E-7,0.9240637081182097,0.9240637081125861,0.9240637081106051,-5.6236E-12,-1.9810E-12,3.5783961324502647,3.578397767599142,3.578398103331415,0.0000016351488773,3.35732273E-7,0.0053680608783519546,0.005368130833910634,0.005368145123346935,6.99555586794E-8,1.4289436301E-8,-1.35448646756488,-1.3529654897426076,-1.3517176340749884,0.0015209778222724,0.0012478556676192
0.01,P,32,0.00008286666666666667,0.00008286666666666667,0.00008286666666666667,0.9240464515409053,0.9240434050548928,0.9240427795433382,-0.0000030464860125,-6.255115546E-7,0.9240637081681781,0.9240637081625372,0.92406370816055,-5.6409E-12,-1.9872E-12,3.578396129832093,3.578397764525148,3.5783981001641063,0.000001634693055,3.356389583E-7,0.005366633083778716,0.005366703617987412,0.0053667180258956115,7.0534208696E-8,1.44079081995E-8,-1.3544814343320686,-1.3529604565287663,-1.3517126008650253,0.0015209778033023,0.0012478556637410
0.01,P,33,0.00008304999999999999,0.00008304999999999999,0.00008304999999999999,0.9240464555460826,0.9240434097572079,0.9240427843883398,-0.0000030457888747,-6.253688681E-7,0.9240637082091947,0.9240637082035386,0.9240637082015456,-5.6561E-12,-1.9930E-12,3.5783961276829825,3.578397762001964,3.5783980975643606,0.0000016343189815,3.355623966E-7,0.00536533899723457,0.005365410032587725,0.005365424543084973,7.1035353155E-8,1.4510497248E-8,-1.3544764218647964,-1.3529554440811253,-1.351707588421398,0.0015209777836711,0.0012478556597273
0.01,P,34,0.00008323333333333331,0.00008323333333333331,0.00008323333333333331,0.9240464595512601,0.9240434144595228,0.9240427892333413,-0.0000030450917373,-6.252261815E-7,0.9240637082502108,0.9240637082445389,0.9240637082425414,-5.6719E-12,-1.9975E-12,3.5783961255338714,3.5783977594787815,3.5783980949646144,0.0000016339449101,3.354858329E-7,0.005364179055422191,0.005364250596173736,0.005364265210134445,7.1540751545E-8,1.4613960709E-8,-1.354471430158056,-1.3529504523946778,-1.3517025967391008,0.0015209777633782,0.0012478556555770
0.01,P,35,0.00008341666666666667,0.00008341666666666667,0.00008341666666666667,0.9240464626826916,0.924043418135808,0.9240427930211111,-0.0000030445468836,-6.251146969E-7,0.92406370828228,0.924063708276595,0.9240637082745929,-5.685E-12,-2.0021E-12,3.578396123853598,3.578397757506149,3.5783980929321606,0.000001633652551,3.354260116E-7,0.005363152760277323,0.005363224728982097,0.005363239430538513,7.1968704774E-8,1.4701556416E-8,-1.3544664592073248,-1.3529454814649033,-1.351697625813613,0.0015209777424215,0.0012478556512903
0.01,P,36,0.0000836,0.0000836,0.0000836,0.9240464658141232,0.9240434218120932,0.9240427968088809,-0.0000030440020300,-6.250032123E-7,0.9240637083143489,0.9240637083086507,0.9240637083066437,-5.6982E-12,-2.0070E-12,3.578396122173325,3.5783977555335165,3.578398090899707,0.0000016333601915,3.353661905E-7,0.0053622605549978886,0.005362332955932025,0.0053623477459598945,7.24009341364E-8,1.47900278695E-8,-1.3544615090086332,-1.3529405312878342,-1.3516926756409675,0.0015209777207990,0.0012478556468667
0.01,P,37,0.00008378333333333333,0.00008378333333333333,0.00008378333333333333,0.9240464680721313,0.9240434244627296,0.9240427995398108,-0.0000030436094017,-6.249229188E-7,0.9240637083374738,0.9240637083317645,0.9240637083297534,-5.7093E-12,-2.0111E-12,3.578396120961716,3.5783977541112293,3.578398089434336,0.0000016331495133,3.353231067E-7,0.005361501948413228,0.0053615747041817485,0.005361589566823088,7.27557685205E-8,1.48626413395E-8,-1.3544565795584989,-1.3529356018599894,-1.3516877462176833,0.0015209776985095,0.0012478556423061
0.01,P,38,0.00008396666666666667,0.00008396666666666667,0.00008396666666666667,0.9240464703301395,0.9240434271133658,0.9240428022707409,-0.0000030432167737,-6.248426249E-7,0.9240637083605986,0.9240637083548782,0.9240637083528631,-5.7204E-12,-2.0151E-12,3.578396119750107,3.5783977526889426,3.578398087968965,0.0000016329388356,3.352800224E-7,0.005360877390266694,0.005360950505164386,0.0053609654413007135,7.3114897692E-8,1.49361363275E-8,-1.3544516708539933,-1.3529306931784417,-1.3516828375408338,0.0015209776755516,0.0012478556376079
0.01,P,39,0.00008415,0.00008415,0.00008415,0.9240464717149588,0.9240434287386274,0.9240428039451142,-0.0000030429763314,-6.247935132E-7,0.9240637083747816,0.9240637083690522,0.9240637083670342,-5.7294E-12,-2.0180E-12,3.5783961190070364,3.5783977518168544,3.578398087070525,0.0000016328098180,3.352536706E-7,0.0053603863962297105,0.0053604597928997855,0.005360474786679781,7.33966700750E-8,1.49937799955E-8,-1.354446782892673,-1.3529258052407485,-1.3516779496079765,0.0015209776519245,0.0012478556327720
0.01,P,40,0.00008433333333333333,0.00008433333333333333,0.00008433333333333333,0.9240464730997779,0.9240434303638888,0.9240428056194874,-0.0000030427358891,-6.247444014E-7,0.9240637083889643,0.9240637083832259,0.924063708381205,-5.7384E-12,-2.0209E-12,3.578396118263965,3.5783977509447666,3.5783980861720845,0.0000016326808016,3.352273179E-7,0.0053600294226350265,0.005360103105386038,0.005360118157694771,7.36827510115E-8,1.5052308733E-8,-1.354441915672648,-1.3529209380450213,-1.3516730824172232,0.0015209776276267,0.0012478556277981
0.01,P,41,0.00008451666666666667,0.00008451666666666667,0.00008451666666666667,0.9240464736115522,0.924043430963943,0.9240428062374766,-0.0000030426476092,-6.247264664E-7,0.924063708394207,0.924063708388462,0.9240637083864384,-5.745E-12,-2.0236E-12,3.5783961179893558,3.5783977506227878,3.578398085840482,0.0000016326334320,3.352176942E-7,0.005359805991945965,0.005359879883447771,0.005359894978441471,7.3891501806E-8,1.5094993700E-8,-1.3544370691925143,-1.352916091589857,-1.3516682359671708,0.0015209776026573,0.0012478556226862
0.01,P,42,0.0000847,0.0000847,0.0000847,0.9240464741233265,0.9240434315639973,0.9240428068554658,-0.0000030425593292,-6.247085315E-7,0.92406370839945,0.9240637083936979,0.9240637083916717,-5.7521E-12,-2.0262E-12,3.578396117714746,3.578397750300809,3.578398085508879,0.000001632586063,3.35208070E-7,0.005359716567133077,0.005359790671706222,0.00535980581027129,7.4104573145E-8,1.5138565068E-8,-1.3544322434514215,-1.352911265874406,-1.3516634102569702,0.0015209775770155,0.0012478556174358
0.01,P,43,0.00008488333333333333,0.00008488333333333333,0.00008488333333333333,0.9240464737621081,0.9240434311389083,0.924042806417135,-0.0000030426231998,-6.247217733E-7,0.9240637083957525,0.9240637083899959,0.9240637083879683,-5.7566E-12,-2.0276E-12,3.57839611790857,3.5783977505289046,3.5783980857440802,0.0000016326203346,3.352151756E-7,0.005359760677401848,0.005359834917733508,0.005359850084026618,7.4240331660E-8,1.5166293110E-8,-1.3544274384490045,-1.3529064608983041,-1.351658605286257,0.0015209775507004,0.0012478556120471
0.01,P,44,0.00008506666666666667,0.00008506666666666667,0.00008506666666666667,0.92404647340089,0.9240434307138193,0.9240428059788043,-0.0000030426870707,-6.247350150E-7,0.9240637083920554,0.9240637083862941,0.9240637083842644,-5.7613E-12,-2.0297E-12,3.5783961181023938,3.578397750757,3.578398085979281,0.0000016326546062,3.35222281E-7,0.005359938792409924,0.0053600131728308575,0.005360028367739744,7.43804209335E-8,1.51949088865E-8,-1.3544226541854523,-1.3529016766617408,-1.351653821055221,0.0015209775237115,0.0012478556065198
0.01,P,45,0.00008524999999999999,0.00008524999999999999,0.00008524999999999999,0.9240464721666417,0.9240434292635407,0.9240428044841088,-0.0000030429031010,-6.247794319E-7,0.9240637083794185,0.9240637083736544,0.9240637083716233,-5.7641E-12,-2.0311E-12,3.5783961187646707,3.5783977515351952,3.5783980867813088,0.0000016327705245,3.352461136E-7,0.005360250448056991,0.005360324891253487,0.005360340098940153,7.4443196496E-8,1.5207686666E-8,-1.3544178906614381,-1.3528969131653898,-1.3516490575645361,0.0015209774960483,0.0012478556008537
0.01,P,46,0.00008543333333333334,0.00008543333333333334,0.00008543333333333334,0.9240464709323933,0.924043427813262,0.9240428029894134,-0.0000030431191313,-6.248238486E-7,0.9240637083667812,0.9240637083610145,0.9240637083589829,-5.7667E-12,-2.0316E-12,3.5783961194269476,3.5783977523133905,3.578398087583338,0.0000016328864429,3.352699475E-7,0.005360696120733532,0.005360770631041678,0.005360785852393413,7.4510308146E-8,1.5221351735E-8,-1.3544131478781907,-1.3528921704104802,-1.3516443148154313,0.0015209774677105,0.0012478555950489
0.01,P,47,0.00008561666666666667,0.00008561666666666667,0.00008561666666666667,0.9240464688249875,0.9240434253376455,0.9240428004381979,-0.0000030434873420,-6.248994476E-7,0.924063708345202,0.924063708339435,0.9240637083374035,-5.767E-12,-2.0315E-12,3.5783961205577457,3.578397753641764,3.5783980889522766,0.0000016330840183,3.353105126E-7,0.005361275352986361,0.00536134985308756,0.0053613650722619255,7.4500101199E-8,1.52191743655E-8,-1.3544084258374225,-1.3528874483987248,-1.3516395928096196,0.0015209774386977,0.0012478555891052
0.01,P,48,0.0000858,0.0000858,0.0000858,0.924046466717582,0.924043422862029,0.9240427978869823,-0.000003043855553,-6.249750467E-7,0.9240637083236236,0.9240637083178558,0.9240637083158243,-5.7678E-12,-2.0315E-12,3.578396121688544,3.5783977549701382,3.5783980903212163,0.0000016332815942,3.353510781E-7,0.005361988627986758,0.005362063122217986,0.005362078340105381,7.4494231228E-8,1.5217887395E-8,-1.3544037245414002,-1.3528827471323905,-1.351634891549368,0.0015209774090097,0.0012478555830225
0.01,P,49,0.00008598333333333333,0.00008598333333333333,0.00008598333333333333,0.9240464637368003,0.9240434193608175,0.924042794278983,-0.0000030443759828,-6.250818345E-7,0.9240637082931009,0.9240637082873346,0.924063708285304,-5.7663E-12,-2.0306E-12,3.5783961232879813,3.578397756848829,3.578398092257208,0.0000016335608477,3.35408379E-7,0.005362835494881146,0.0053629099059051555,0.005362925106657812,7.44110240095E-8,1.52007526565E-8,-1.354399043992877,-1.3528780666142302,-1.3516302110374288,0.0015209773786468,0.0012478555768014
0.01,P,50,0.00008616666666666667,0.00008616666666666667,0.00008616666666666667,0.9240464607560186,0.9240434158596059,0.9240427906709839,-0.0000030448964127,-6.251886220E-7,0.9240637082625789,0.9240637082568138,0.9240637082547833,-5.7651E-12,-2.0305E-12,3.5783961248874183,3.57839775872752,3.578398094193199,0.0000016338401017,3.35465679E-7,0.005363816443676228,0.005363890775828661,0.005363905960338755,7.4332152433E-8,1.5184510094E-8,-1.3543943841951587,-1.3528734068475492,-1.3516255512771083,0.0015209773476095,0.0012478555704409
0.01,P,51,0.00008635,0.00008635,0.00008635,0.9240464569015526,0.9240434113324367,0.9240427860058268,-0.0000030455691159,-6.253266099E-7,0.9240637082231095,0.9240637082173483,0.9240637082153192,-5.7612E-12,-2.0291E-12,3.57839612695566,3.5783977611567233,3.578398096696444,0.0000016342010633,3.355397207E-7,0.005364931030069187,0.005365005205979934,0.005365020358393036,7.4175910747E-8,1.5152413102E-8,-1.3543897451520372,-1.3528687678361404,-1.3516209122721987,0.0015209773158968,0.0012478555639417
0.01,P,52,0.00008653333333333334,0.00008653333333333334,0.00008653333333333334,0.9240464530470869,0.9240434068052678,0.9240427813406697,-0.0000030462418191,-6.254645981E-7,0.92406370818364,0.9240637081778824,0.9240637081758547,-5.7576E-12,-2.0277E-12,3.5783961290239015,3.5783977635859254,3.5783980991996884,0.0000016345620239,3.356137630E-7,0.0053661797509505504,0.005366253774953922,0.0053662688961582106,7.40240033716E-8,1.51212042886E-8,-1.354385126867859,-1.3528641495843492,-1.3516162940270446,0.0015209772835098,0.0012478555573046
0.01,P,53,0.00008671666666666667,0.00008671666666666667,0.00008671666666666667,0.9240464483185368,0.9240434012516724,0.9240427756178725,-0.0000030470668644,-6.256337999E-7,0.9240637081352197,0.9240637081294683,0.9240637081274424,-5.7514E-12,-2.0259E-12,3.5783961315611617,3.5783977665658915,3.5783981022704454,0.0000016350047298,3.357045539E-7,0.005367562168523854,0.0053676359632053305,0.005367651037341048,7.37946814765E-8,1.50741357175E-8,-1.354380529347456,-1.3528595520970068,-1.3516116965464786,0.0015209772504492,0.0012478555505282
0.01,P,54,0.0000869,0.0000869,0.0000869,0.9240464435899868,0.9240433956980769,0.9240427698950753,-0.0000030478919099,-6.258030016E-7,0.9240637080867994,0.924063708081054,0.9240637080790299,-5.7454E-12,-2.0241E-12,3.578396134098422,3.578397769545857,3.578398105341202,0.000001635447435,3.35795345E-7,0.005369078786615411,0.005369152356301754,0.005369167384254414,7.3569686343E-8,1.5027952660E-8,-1.3543759525962145,-1.352854975379499,-1.3516071198358857,0.0015209772167155,0.0012478555436133
0.01,P,55,0.00008708333333333333,0.00008708333333333333,0.00008708333333333333,0.9240464379868635,0.9240433891174807,0.9240427631140447,-0.0000030488693828,-6.260034360E-7,0.9240637080294235,0.9240637080236859,0.9240637080216646,-5.7376E-12,-2.0213E-12,3.5783961371049635,3.578397773076894,3.5783981089797887,0.0000016359719305,3.359028947E-7,0.005370729173888478,0.005370802441112321,0.005370817407009731,7.3267223843E-8,1.4965897410E-8,-1.354371396620007,-1.352850419437698,-1.3516025639011375,0.001520977182309,0.0012478555365605
0.01,P,56,0.00008726666666666667,0.00008726666666666667,0.00008726666666666667,0.9240464323837401,0.9240433825368846,0.9240427563330141,-0.0000030498468555,-6.262038705E-7,0.9240637079720472,0.9240637079663172,0.9240637079642988,-5.7300E-12,-2.0184E-12,3.578396140111505,3.5783977766079316,3.5783981126183755,0.0000016364964266,3.360104439E-7,0.0053725138411566675,0.005372586810234559,0.005372601714961345,7.29690778915E-8,1.4904726786E-8,-1.3543668614252604,-1.3528458842780293,-1.3515980287486602,0.0015209771472311,0.0012478555293691
0.01,P,57,0.00008745,0.00008745,0.00008745,0.9240464259054626,0.9240433749286056,0.9240427484930491,-0.0000030509768570,-6.264355565E-7,0.9240637079057088,0.9240637078999893,0.9240637078979745,-5.7195E-12,-2.0148E-12,3.5783961435876397,3.5783977806904055,3.5783981168251686,0.0000016371027658,3.361347631E-7,0.005374432363501658,0.005374504956899173,0.005374519784570708,7.2593397515E-8,1.4827671535E-8,-1.354362347018889,-1.3528413699074064,-1.3515935143853666,0.0015209771114826,0.0012478555220398
0.01,P,58,0.00008763333333333334,0.00008763333333333334,0.00008763333333333334,0.9240464194271851,0.9240433673203263,0.924042740653084,-0.0000030521068588,-6.266672423E-7,0.9240637078393709,0.9240637078336608,0.9240637078316499,-5.7101E-12,-2.0109E-12,3.578396147063774,3.5783977847728803,3.5783981210319613,0.0000016377091063,3.362590810E-7,0.00537648525877632,0.005376557480794908,0.005376572232293597,7.2222018588E-8,1.4751498689E-8,-1.3543578534083605,-1.3528368763332959,-1.3515890208187227,0.0015209770750646,0.0012478555145732
0.01,P,59,0.00008781666666666667,0.00008781666666666667,0.00008781666666666667,0.9240464120730832,0.9240433586835772,0.9240427317533716,-0.0000030533895060,-6.269302056E-7,0.9240637077640639,0.9240637077583661,0.9240637077563594,-5.6978E-12,-2.0067E-12,3.578396151009861,3.578397789407214,3.578398125807397,0.000001638397353,3.36400183E-7,0.005378672108434124,0.005378743881462533,0.005378758540885098,7.1773028409E-8,1.4659422565E-8,-1.354353380601631,-1.3528324035636523,-1.3515845480566837,0.0015209770379787,0.0012478555069686
0.01,P,60,0.000088,0.000088,0.000088,0.9240464047189815,0.9240433500468281,0.9240427228536592,-0.0000030546721534,-6.271931689E-7,0.924063707688757,0.9240637076830712,0.9240637076810692,-5.6858E-12,-2.0020E-12,3.578396154955948,3.5783977940415483,3.578398130582833,0.0000016390856003,3.365412847E-7,0.005380993437422266,0.005381064765746846,0.005381079333972583,7.1328324580E-8,1.4568225737E-8,-1.3543489286072106,-1.352827951606985,-1.3515800961077582,0.0015209770002256,0.0012478554992268
0.01,P,61,0.00008818333333333333,0.00008818333333333333,0.00008818333333333333,0.9240463964882927,0.9240433403807136,0.9240427128932777,-0.0000030561075791,-6.274874359E-7,0.9240637076044735,0.924063707598802,0.9240637075968045,-5.6715E-12,-1.9975E-12,3.578396159372397,3.5783977992282225,3.5783981359274057,0.0000016398558255,3.366991832E-7,0.005383448833521154,0.005383519639440504,0.0053835341005483706,7.0805919350E-8,1.44611078666E-8,-1.3543444974340975,-1.3528235204722907,-1.3515756649809423,0.0015209769618068,0.0012478554913484
0.01,P,62,0.00008836666666666667,0.00008836666666666667,0.00008836666666666667,0.9240463882576041,0.9240433307145992,0.924042702932896,-0.0000030575430049,-6.277817032E-7,0.92406370752019,0.9240637075145328,0.9240637075125405,-5.6572E-12,-1.9923E-12,3.578396163788846,3.5783978044148963,3.578398141271979,0.0000016406260503,3.368570827E-7,0.005386038828830486,0.005386109116611415,0.005386123471475379,7.0287780929E-8,1.4354863964E-8,-1.3543400870918463,-1.3528191101691218,-1.3515712546857885,0.0015209769227245,0.0012478554833333
0.01,P,63,0.00008854999999999998,0.00008854999999999998,0.00008854999999999998,0.9240463791494761,0.924043320018118,0.924042691910815,-0.0000030591313581,-6.28107303E-7,0.924063707426921,0.9240637074212801,0.9240637074192937,-5.6409E-12,-1.9864E-12,3.578396168676114,3.578397810154448,3.5783981471862414,0.000001641478334,3.370317934E-7,0.005388763017413201,0.005388832709253055,0.005388846941933867,6.9691839854E-8,1.4232680812E-8,-1.3543356975904974,-1.3528147207075178,-1.3515668652323358,0.0015209768829796,0.0012478554751820
0.01,P,64,0.00008873333333333334,0.00008873333333333334,0.00008873333333333334,0.9240463700413482,0.9240433093216369,0.9240426808887341,-0.0000030607197113,-6.284329028E-7,0.9240637073336525,0.9240637073280276,0.9240637073260471,-5.6249E-12,-1.9805E-12,3.578396173563382,3.5783978158939993,3.5783981531005047,0.0000016423306173,3.372065054E-7,0.0053916219385747866,0.005391691038715507,0.005391705150083137,6.91001407204E-8,1.4111367630E-8,-1.3543313289406498,-1.3528103520980757,-1.3515624966311806,0.0015209768425741,0.0012478554668951
0.01,P,65,0.00008891666666666667,0.00008891666666666667,0.00008891666666666667,0.9240463600548358,0.9240432975936821,0.9240426688038113,-0.0000030624611537,-6.287898708E-7,0.9240637072313888,0.9240637072257825,0.9240637072238085,-5.6063E-12,-1.9740E-12,3.578396178921976,3.5783978221870223,3.578398159585071,0.0000016432650463,3.373980487E-7,0.005394615192620744,0.005394683623149099,0.005394697597238984,6.8430528355E-8,1.3974089885E-8,-1.3543269811533893,-1.3528060043518788,-1.351558148893406,0.0015209768015105,0.0012478554584728
0.01,P,66,0.0000891,0.0000891,0.0000891,0.9240463500683235,0.9240432858657273,0.9240426567188883,-0.0000030642025962,-6.291468390E-7,0.9240637071291249,0.9240637071235372,0.9240637071215694,-5.5877E-12,-1.9678E-12,3.5783961842805705,3.578397828480045,3.5783981660696362,0.0000016441994745,3.375895912E-7,0.005397743326114313,0.005397811091248261,0.005397824928923711,6.7765133948E-8,1.3837675450E-8,-1.3543226542403588,-1.352801677480568,-1.3515538220306527,0.0015209767597908,0.0012478554499153
0.01,P,67,0.00008928333333333334,0.00008928333333333334,0.00008928333333333334,0.9240463392023944,0.9240432731050837,0.9240426435698715,-0.0000030660973107,-6.295352122E-7,0.9240637070178557,0.9240637070122885,0.9240637070103278,-5.5672E-12,-1.9607E-12,3.578396190111045,3.5783978353271912,3.578398173125177,0.0000016452161462,3.377979858E-7,0.005401005945567583,0.00540107296726644,0.005401086652539799,6.7021698857E-8,1.3685273359E-8,-1.3543183482136907,-1.3527973714962735,-1.3515495160550504,0.0015209767174172,0.0012478554412231
