lli,lam_pe,lam_ne,v_peak,dqdv_peak,v_valley,dqdv_valley,pvs,hops,jump_peak,jump_valley
0.1,0.1,0.06,3.5685017005062916,5.903291170138542,3.7573524668699423,4.689845410146611,-6.4254214232592615,13,0.004091916347497726,0.0023541602310857
0.1,0.1,0.08,3.563694744449883,5.87106642449227,3.7582105131410124,4.674186892843564,-6.153123418745677,14,0.004806956056408573,0.000858046271070112
0.1,0.1,0.1,3.5608283708896944,5.830919446771966,3.7642631341529373,4.635040636643713,-5.878438822084677,15,0.0028663735601885953,0.006052621011924941
0.1,0.1,0.14,3.5522299665362755,5.746610998659035,3.824030653175997,4.155392590784092,-5.854357571892904,17,0.01151916703253697,0.051226798406780016
0.1,0.1,0.16,3.5465605948778776,5.698144106976811,3.809886708883303,3.9446799389702436,-6.65890724370178,18,0.005669371658397981,0.014143944292694055
0.1,0.1,0.18,3.542978909103949,5.648296553360075,3.801165399088605,3.762279561800197,-7.30486320826456,19,0.003581685773928367,0.008721309794697873
0.1,0.1,0.2,3.5389598398252207,5.595609077659173,3.7864467693464494,3.6271518042756523,-7.953782760130255,20,0.0040190692787285265,0.014718629742155542
0.1,0.12,0.0,3.568035040022265,5.962652055154564,3.7530472639024413,4.594893632380732,-7.3928002922642895,11,0.011940708820522339,0.0009576277091372098
0.1,0.12,0.02,3.5642490550362216,5.9337801469709275,3.7564197634560275,4.593801863998129,-6.972853948404839,12,0.0037859849860435446,0.0033724995535862057
0.1,0.12,0.04,3.560249014271046,5.900170418050671,3.755541324532894,4.5874503731119205,-6.721821474581639,13,0.004000040765175683,0.000878438923133551
0.1,0.12,0.06,3.5558955926718396,5.86468179909121,3.761290068938613,4.566013944179809,-6.322798346459172,14,0.004353421599206264,0.005748744405718931
0.1,0.12,0.08,3.5506355279406727,5.823786623811835,3.7652173866669614,4.518230377046203,-6.084187426258355,15,0.0052600647311669135,0.003927317728348534
0.1,0.12,0.12,3.5431013028233638,5.736216950755569,3.8188116450414995,4.074252666368968,-6.027935952695211,17,0.01696421314872376,0.023839286858774678
0.1,0.12,0.14,3.5378498258878315,5.687650814525336,3.805663005085682,3.8659857598952496,-6.801999289528266,18,0.014380140648444062,0.01836764809031477
0.1,0.12,0.16,3.534584719350156,5.639269087617284,3.797862311104804,3.6934026328108454,-7.39093077324947,19,0.003265106537675422,0.007800693980878126
0.1,0.12,0.18,3.5307417707198883,5.588089277417758,3.787570612099978,3.5707249605385356,-7.854897861310121,20,0.003842948630267795,0.010291699004826071
0.1,0.12,0.2,3.526551354916404,5.53351138079546,3.776359808367655,3.503567728971759,-8.126000636803251,21,0.0041904158034844485,0.011210803732323082
0.1,0.14,0.0,3.555332364030839,5.917337003962562,3.7577695658022283,4.495311763199757,-7.024525276577808,12,0.012702675991425938,0.0047223018997870625
0.1,0.14,0.02,3.5514494564528487,5.883919434727851,3.7572691353031007,4.482864088363281,-6.807198194998321,13,0.00388290757799048,0.0005004304991276243
0.1,0.14,0.04,3.5472194207787573,5.845266525520815,3.759992225347384,4.455511636887421,-6.5316377788551,14,0.004230035674091415,0.002723090044283172
0.1,0.14,0.06,3.5424337607949687,5.804110139373266,3.7693477324892286,4.399176650810687,-6.191480754017049,15,0.004785659983788548,0.009355507141844743
0.1,0.14,0.1,3.5328576015426023,5.714512666211828,3.8163493905299957,3.9851436450963775,-6.100243775287453,17,0.016084144527198863,0.02651382995006335
0.1,0.14,0.12,3.531048973105482,5.666959570990579,3.8043320779951135,3.7834233520493816,-6.892252705127474,18,0.0018086284371201522,0.01201731253488214
0.1,0.14,0.14,3.52532276450337,5.619697764133475,3.793338564114673,3.6217707991314776,-7.454511890342075,19,0.012527061384461469,0.012324440971009043
0.1,0.14,0.16,3.5216762329022355,5.569636771113461,3.7838392059284987,3.5138820376527065,-7.841514420325146,20,0.003646531601134484,0.009499358186174423
0.1,0.14,0.18,3.5175039676101547,5.517514017211131,3.772441924516765,3.4644527634095343,-8.053179992156604,21,0.004172265292080812,0.011397281411733573
0.1,0.14,0.2,3.5133277876124396,5.462789518049991,3.7611297334560727,3.476463162956143,-8.015781911362597,22,0.004176179997715135,0.011312191060692367
0.1,0.16,0.0,3.542482615771168,5.8536440292656,3.759311707940272,4.37649182627115,-6.812518505784387,13,0.012849748259671223,0.0015421421380437117
0.1,0.16,0.02,3.538358469610176,5.81472290982874,3.7626709974591552,4.341784061188449,-6.566458248074152,14,0.004124146160991771,0.0033592895188832017
0.1,0.16,0.04,3.533707325763237,5.774426438152864,3.769244227428969,4.2792524500345985,-6.347939441948585,15,0.00465114384693921,0.006573229969813799
0.1,0.16,0.06,3.5285529660790687,5.733080645522971,3.820901361389706,4.116763001488587,-5.528737868791628,16,0.00515435968416833,0.05165713396073679
0.1,0.16,0.08,3.5252305064348906,5.684258384276542,3.8086874829738067,3.8905756422649342,-6.327883560718609,17,0.0033224596441780996,0.01221387841589916
0.1,0.16,0.1,3.520957890967653,5.639981316129891,3.797645613994252,3.699387551436122,-7.013660539275944,18,0.0042726154672374506,0.011041868979554614
0.1,0.16,0.12,3.5157212237425224,5.593579313093136,3.788100182528453,3.5521435811179094,-7.494836389251503,19,0.00523666722513072,0.009545431465799226
0.1,0.16,0.14,3.5094712141712874,5.543685688533583,3.7798443317885777,3.4599204645291795,-7.7069985447071945,20,0.0062500095712350046,0.008255850739875115
0.1,0.16,0.16,3.5053632757856006,5.494780670814363,3.768621147644925,3.4258303457373707,-7.85902548882779,21,0.0041079383856867935,0.011223184143652531
0.1,0.16,0.18,3.501170560255789,5.443374975236372,3.7615339103122007,3.4549467120885398,-7.637128123896886,22,0.004192715529811597,0.007087237332724428
0.1,0.16,0.2,3.4973210177550285,5.39330431076049,3.7464884139361487,3.5481454124970395,-7.405298311670764,23,0.0038495425007605277,0.015045496376052014
0.12,0.0,0.0,3.6553042341717306,4.684007262133341,3.7137883556363733,4.101692703446848,-9.9567975734839,6,0.019040625318506255,0.01155530001321381
0.12,0.0,0.02,3.6508567544605564,4.786740073326562,3.712321839554571,4.144251989863687,-10.452895045701966,7,0.004447479711174207,0.0014665160818023715
0.12,0.0,0.04,3.646633491394347,4.8865887005646265,3.710922461944495,4.195516274394471,-10.749471025221803,8,0.0042232630662093484,0.0013993776100758026
0.12,0.0,0.06,3.642365420426685,4.980480899849886,3.7243196802086427,4.2468416165864795,-8.95181391687607,9,0.00426807096766213,0.013397218264147526
0.12,0.0,0.08,3.6383693174108793,5.069774266645297,3.718911131661316,4.2979268190874516,-9.583189238298802,10,0.003996103015805552,0.0054085485473267525
0.12,0.0,0.1,3.6343705253947416,5.150322648852268,3.717050753239047,4.36605054120192,-9.48560651196081,11,0.003998792016137731,0.0018603784222688269
0.12,0.0,0.12,3.6302464144716806,5.221084041781861,3.7112132727846436,4.452104522718808,-9.49746025825405,12,0.004124110923060975,0.005837480454403465
0.12,0.0,0.14,3.625528971620196,5.279569299043678,3.708003301426376,4.558252636564152,-8.745953609743374,13,0.004717442851484677,0.003209971358267616
0.12,0.0,0.16,3.6230079612118242,5.324853785551184,3.700125824901061,4.682101792143063,-8.334670628302527,14,0.0025210104083717155,0.007877476525314897
0.12,0.0,0.18,3.6163813607905277,5.364708135639982,3.69086385367126,4.823442307556151,-7.267020841401632,15,0.00662660042129648,0.009261971229800992
0.12,0.0,0.2,3.6146107994088847,5.391942090732311,3.680767853042518,4.973020222244423,-6.332232853171007,16,0.0017705613816429988,0.010096000628742274
0.12,0.02,0.0,3.644190932123795,4.972001664259536,3.720256514949591,4.181960878466342,-10.386310818159801,7,0.01111330204793548,0.006468159313217647
0.12,0.02,0.02,3.6369020234888865,5.070305132371223,3.7262431729439447,4.221569632871387,-9.499939330048354,8,0.0072889086349086085,0.005986657994353717
0.12,0.02,0.04,3.632909731549554,5.162326116566258,3.7206535281071362,4.271808236542149,-10.149069392497776,9,0.003992291939332482,0.005589644836808461
0.12,0.02,0.06,3.6289886755082352,5.249995491288353,3.7187858444640094,4.339151392576962,-10.143349832776902,10,0.00392105604131876,0.0018676836431268384
0.12,0.02,0.08,3.625124767462311,5.3186155656101715,3.713150418267185,4.425700229113758,-10.143808405071994,11,0.0038639080459241804,0.0056354261968243335
0.12,0.02,0.1,3.6213370032429615,5.382432618575408,3.7110751910193787,4.531433298760301,-9.483134670998412,12,0.0037877642193495653,0.0020752272478063993
0.12,0.02,0.12,3.6173758070566286,5.430714374046979,3.705055630939414,4.658376276872149,-8.8086182541531,13,0.003961196186332838,0.006019560079964847
0.12,0.02,0.14,3.6154716769936908,5.465380283111399,3.697937252832666,4.805959605318644,-7.996314475270994,14,0.001904130062937881,0.007118378106747869
0.12,0.02,0.16,3.6096009612090842,5.494006984321639,3.6895475800937017,4.97063622334127,-6.5465027574927435,15,0.005870715784606517,0.008389672738964293
0.12,0.02,0.18,3.605722287300524,5.508736682401374,3.6741848593031357,5.138841315736432,-5.402884464387805,16,0.0038786739085603372,0.015362720790565998
0.12,0.02,0.2,3.6036252405911853,5.511893752319021,3.6323613468974556,5.201199775738268,-10.811971993330156,17,0.0020970467093386347,0.04182351240568005
0.12,0.04,0.0,3.6307782425300124,5.256501092509969,3.7227638003706667,4.238132196771415,-11.070965047607405,8,0.013412689593782723,0.0025072854210757
0.12,0.04,0.02,3.6266974865044976,5.341346108763632,3.7206527298216594,4.303949285226669,-11.041393613713016,9,0.00408075602551472,0.0021110705490072768
0.12,0.04,0.04,3.6228705522096183,5.414785625612265,3.7186324020927883,4.3889762575879105,-10.71208805255796,10,0.0038269342948793472,0.002020327728871063
0.12,0.04,0.06,3.6191863379873936,5.4763515283481805,3.712959565810344,4.493543377819424,-10.48069020706378,11,0.0036842142222246466,0.005672836282444305
0.12,0.04,0.08,3.615555465409339,5.52453831338011,3.714343200259241,4.617281057636053,-9.183905847446987,12,0.0036308725780545004,0.0013836344488971086
0.12,0.04,0.1,3.611786930920226,5.559709021053707,3.718500258721013,4.753753960717886,-7.552524852756741,13,0.0037685344891129624,0.004157058461772056
0.12,0.04,0.12,3.607527860920245,5.586331332547711,3.734552964388585,4.869120163833324,-5.646215977246942,14,0.004259069999981158,0.016052705667571665
0.12,0.04,0.14,3.602572585863391,5.603039364027861,3.7482684708118046,4.936155752393744,-4.57723024826844,15,0.004955275056854003,0.013715506423219725
0.12,0.04,0.16,3.599206797318527,5.606940211571555,3.7528658156997765,4.960301876626818,-4.20826803240625,16,0.0033657885448641345,0.004597344887971921
0.12,0.04,0.18,3.5950581301007256,5.60096270003436,3.7554949539990004,4.969505869500459,-3.935859705963,17,0.004148667217801272,0.0026291382992238432
0.12,0.04,0.2,3.5927628248741916,5.580510514914739,3.756156756247232,4.965418953794205,-3.7644700507036184,18,0.0022953052265339835,0.0006618022482318686
0.12,0.06,0.0,3.617701865024953,5.50074412724513,3.7207259632266094,4.344259021777581,-11.22538440670334,9,0.013076377505059522,0.002037837144057253
0.12,0.06,0.02,3.6140304930594773,5.563141925144876,3.718577505107511,4.444253057217273,-10.702255817827986,10,0.0036713719654755117,0.002148458119098251
0.12,0.06,0.04,3.6104668488082727,5.611325413450263,3.7235520259240538,4.556404529483041,-9.328551370505021,11,0.0035636442512045896,0.004974520816542594
0.12,0.06,0.06,3.60687924364007,5.647056240818872,3.7279242498650427,4.674694412904771,-8.033060249564379,12,0.0035876051682026677,0.004372223940988906
0.12,0.06,0.08,3.6031302117020827,5.668711161564897,3.7384232888856928,4.768248893657161,-6.655641860268227,13,0.0037490319379873682,0.01049903902065008
0.12,0.06,0.1,3.5993126129293103,5.683465283108816,3.7479966392269977,4.832684630805515,-5.722071654152765,14,0.0038175987727724348,0.00957335034130491
0.12,0.06,0.12,3.594877213900162,5.685770202946958,3.7526998988135345,4.861901641363994,-5.220216358853463,15,0.004435399029148357,0.004703259586536834
0.12,0.06,0.14,3.5922280978403,5.678844059243685,3.7553083745443363,4.8733266352133695,-4.939392060832689,16,0.0026491160598620667,0.002608475730801807
0.12,0.06,0.16,3.588586988018486,5.661208571160642,3.755771924439416,4.874236213684751,-4.7071965592312175,17,0.0036411098218138704,0.00046354989507957356
0.12,0.06,0.18,3.5841477560957067,5.641622809347269,3.7575656542157394,4.864943183420321,-4.4786589754960735,18,0.004439231922779285,0.0017937297763235271
0.12,0.06,0.2,3.5787550037092823,5.60864453604509,3.7668013093758552,4.8221587229317056,-4.182405021600966,19,0.005392752386424338,0.009235655160115819
0.12,0.08,0.0,3.6079909790195384,5.6816612767492405,3.72560838755806,4.4837166354147175,-10.185096374931396,10,0.009710886005414476,0.0048824243314506965
0.12,0.08,0.02,3.6044881043626167,5.717618452347557,3.73385446845354,4.584401878220281,-8.75974664736508,11,0.003502874656921673,0.008246080895479846
0.12,0.08,0.04,3.5980795131223386,5.740547450129454,3.737919298248144,4.667236819648968,-7.675288041345974,12,0.006408591240278039,0.004064829794604208
0.12,0.08,0.06,3.5944982904915754,5.753734382484408,3.7449783039523012,4.728643484985059,-6.812139857808361,13,0.0035812226307632145,0.007059005704157073
0.12,0.08,0.08,3.590879172534353,5.7566093943113925,3.7515125205798086,4.7621308263027675,-6.190984500473784,14,0.003619117957222251,0.0065342166275073055
0.12,0.08,0.1,3.586819464569345,5.745050292740701,3.7536120192244877,4.774938130312674,-5.816279775999673,15,0.004059707965008208,0.0020994986446791764
0.12,0.08,0.12,3.584897424787239,5.729297925759514,3.754156221450165,4.781221671582215,-5.601341099366112,16,0.001922039782106033,0.0005442022256771928
0.12,0.08,0.14,3.5789700454051827,5.704933461720114,3.7558394160841146,4.776501244092214,-5.249253808412471,17,0.00592737938205623,0.001683194633949725
0.12,0.08,0.16,3.5749834912880236,5.673581597848561,3.7587760522266933,4.758266712382503,-4.980151975636775,18,0.003986554117159091,0.0029366361425786636
0.12,0.08,0.18,3.5729605510225797,5.640723626318051,3.769748899592319,4.699696535464802,-4.781924832911337,19,0.0020229402654439177,0.01097284736562587
0.12,0.1,0.0,3.5957010993959555,5.798315496914485,3.740835030966546,4.566356528031119,-8.488428278291108,11,0.012289879623582856,0.015226643408485785
0.12,0.1,0.02,3.5921674087699276,5.809470863043339,3.7447326723281553,4.625039589043573,-7.7634400280619476,12,0.00353369062602793,0.0038976413616094163
0.12,0.1,0.04,3.588575387707091,5.81058606435703,3.751853665833846,4.660551724683827,-7.043400707474492,13,0.0035920210628366256,0.00712099350569062
0.12,0.1,0.06,3.5849787812911815,5.797862342596223,3.755094167607533,4.676801698522805,-6.590001459295761,14,0.00359660641590942,0.0032405017736869546
0.12,0.1,0.08,3.581207800983571,5.782660250996195,3.754269026539064,4.6829410052069385,-6.354509753755473,15,0.003770980307610472,0.0008251410684687599
0.12,0.1,0.1,3.576871111123361,5.760775353119033,3.7558225426978793,4.68411264866048,-6.016507914943462,16,0.0043366898602101855,0.0015535161588151603
0.12,0.1,0.12,3.571608445469041,5.733390972432008,3.758955125449423,4.6761737301119455,-5.643106365326403,17,0.005262665654319765,0.003132582751543822
0.12,0.1,0.14,3.568146678691906,5.698746315912828,3.7632686605335692,4.646222345142733,-5.394184503641379,18,0.003461766777135278,0.004313535084146114
0.12,0.1,0.16,3.5638078806275506,5.659679739504509,3.776022589368435,4.572452492375869,-5.123241709207588,19,0.00433879806435522,0.012753928834865924
0.12,0.1,0.18,3.558519009882553,5.612033630657696,3.827924544169127,4.125519988384872,-5.51775466012357,20,0.00528887074499762,0.05190195480069182
0.12,0.1,0.2,3.5551873228434365,5.568289523713298,3.8127314840709667,3.9161240993035027,-6.41507622046291,21,0.00333168703911646,0.015193060098160238
0.12,0.12,0.0,3.5832094749408183,5.850160784569559,3.7482247479305366,4.55691980818125,-7.837098669460059,12,0.012491624455137185,0.007389716963990711
0.12,0.12,0.02,3.5796538021371496,5.844441438324203,3.7519014012113923,4.577317621614578,-7.3564091663388895,13,0.0035556728036687524,0.0036766532808556462
0.12,0.12,0.04,3.576062861361649,5.827771332321629,3.7553629887636717,4.584794318755734,-6.932382210632342,14,0.003590940775500595,0.0034615875522794326
0.12,0.12,0.06,3.5723479129433446,5.8049482141738125,3.7548088477970154,4.588263867423914,-6.668190907416156,15,0.0037149484183043313,0.0005541409666562913
0.12,0.12,0.08,3.5683176649588653,5.7730112841450465,3.7571861591688664,4.584549965689744,-6.292533455229769,16,0.004030247984479374,0.002377311371851043
0.12,0.12,0.1,3.563590618191247,5.741896749570958,3.7580635565194522,4.570799327307882,-6.021904293370915,17,0.004727046767618148,0.0008773973505857846
0.12,0.12,0.12,3.560718682240075,5.700372616836477,3.764016051751751,4.531858917649932,-5.747805306056524,18,0.0028719359511719667,0.005952495232298904
0.12,0.12,0.16,3.5520241607599496,5.614510073518219,3.82337715437769,4.051295368334167,-5.760816139681803,20,0.011783719867600961,0.047354565009254834
0.12,0.12,0.18,3.546232764804155,5.567134256591659,3.8087867720220503,3.841254291557362,-6.573428390304391,21,0.005791395955794698,0.014590382355639697
0.12,0.12,0.2,3.5425242921097753,5.5177996645596155,3.7995959194164137,3.662365330863694,-7.217577268777058,22,0.003708472694379683,0.009190852605636568
0.12,0.14,0.0,3.571149262443659,5.857039082381917,3.752690519573846,4.485453063877671,-7.5552303657380335,13,0.012060212497159384,0.004465771643309413
0.12,0.14,0.02,3.567556293259136,5.833718111209475,3.756360517512417,4.490302933961245,-7.1153872884011165,14,0.0035929691845231204,0.0036699979385708126
0.12,0.14,0.04,3.56374241064497,5.804998471810972,3.7559017331245284,4.490816086775385,-6.839024867895171,15,0.00381388261416582,0.00045878438788848896
0.12,0.14,0.06,3.5599377315165284,5.7715776523684585,3.7589308784182958,4.483930729947322,-6.470810389549651,16,0.0038046791284416237,0.00302914529376741
0.12,0.14,0.08,3.5555377212691197,5.734977553012702,3.760841694442002,4.462266704017275,-6.199153525020699,17,0.004400010247408659,0.001910816023706019
0.12,0.14,0.1,3.550301454227058,5.69296697896111,3.7647314607393088,4.414825410871083,-5.960646967648175,18,0.005236267042061815,0.0038897662973069735
0.12,0.14,0.14,3.5427519936000373,5.606584769680423,3.8181092052613046,3.969152243561575,-5.9465757814730775,20,0.01742922909666733,0.024770641146631522
0.12,0.14,0.16,3.537376994802065,5.5571956923160855,3.8088166764913804,3.762290496814779,-6.612537947033546,21,0.014647165957884845,0.014560477886309542
0.12,0.14,0.18,3.534046275567657,5.508908840044421,3.79628802674654,3.5956779345669316,-7.295676210507061,22,0.003330719234407642,0.012528649744840248
0.12,0.14,0.2,3.5299165327913404,5.455023222553864,3.7854045220273718,3.478056423640603,-7.738002889391602,23,0.004129742776316725,0.010883504719168435
0.12,0.16,0.0,3.558356233082819,5.822680939950243,3.7533113230620025,4.393081702135409,-7.332966982126403,14,0.012793029360839814,0.0006208034881565183
0.12,0.16,0.02,3.554515026205017,5.790511234584961,3.7568876039882717,4.389768490975096,-6.921603504552333,15,0.0038412068778019837,0.0035762809262691597
0.12,0.16,0.04,3.550700497221471,5.755229727226467,3.760312607111026,4.3800425990935565,-6.560628242602484,16,0.0038145289835460616,0.003425003122754511
0.12,0.16,0.06,3.546631611759915,5.71555079090025,3.763163162243761,4.350669520012392,-6.303382891952646,17,0.00406888546155626,0.002850555132734911
0.12,0.16,0.08,3.5417626088624656,5.674832895853605,3.7685203292772567,4.29538008974032,-6.083377463796843,18,0.004869002897449182,0.005357167033495536
0.12,0.16,0.12,3.532212025926234,5.584247749519461,3.815468394230131,3.8810529962274116,-6.012908954141307,20,0.016490802183711573,0.027368211701678025
0.12,0.16,0.14,3.5274789330498626,5.537879173447993,3.803198659058106,3.681872433172132,-6.73149784074706,21,0.004733092876371359,0.012269735172024898
0.12,0.16,0.16,3.524578575066723,5.491054076348897,3.791699730394747,3.5248951937823128,-7.360550983512141,22,0.012798419735341682,0.017116946096633612
0.12,0.16,0.18,3.520617037418523,5.439293932521933,3.7815238272273,3.4240093041070625,-7.724155549542835,23,0.003961537648200064,0.010175903167446876
0.12,0.16,0.2,3.516422933857552,5.386574687088087,3.769799660830962,3.3825151364138697,-7.909406576573747,24,0.004194103560970941,0.01172416639633811
0.12,0.18,0.0,3.5453006404393492,5.761752777863755,3.758394930779672,4.288072355477579,-6.915626035932879,15,0.013055592643469893,0.005083607717669469
0.12,0.18,0.02,3.54144193352053,5.723382487209001,3.758118098651197,4.2729523482801355,-6.6939994902262585,16,0.003858706918819177,0.00027683212847495753
0.12,0.18,0.04,3.5374352780721487,5.683306932715523,3.7615569167574496,4.238511294645843,-6.4464798961174,17,0.004006655448381302,0.0034388181062525724
0.12,0.18,0.06,3.532927249728772,5.642697237165351,3.768235824924145,4.175066685603338,-6.237046611426977,18,0.004508028343376935,0.006678908166695585
0.12,0.18,0.08,3.527664678955002,5.603198010199207,3.8199565915816427,4.011031450441171,-5.447179654921866,19,0.005262570773769681,0.051720766657497474
0.12,0.18,0.1,3.52441366812246,5.555891243957654,3.8076652268443314,3.7870940471824763,-6.244615933471294,20,0.0032510108325420894,0.012291364737311294
0.12,0.18,0.12,3.520033487094176,5.510500967812999,3.800943102546368,3.5990740362945233,-6.804419736368121,21,0.004380181028284191,0.006722124297963372
0.12,0.18,0.14,3.5148544992561317,5.461946004977826,3.7864560521727677,3.457707487587484,-7.379333791973985,22,0.005178987838044158,0.014487050373600319
0.12,0.18,0.16,3.5085067401523076,5.415438674395107,3.777691485559036,3.3717907105174443,-7.5919902548332905,23,0.006347759103824124,0.008764566613731706
0.12,0.18,0.18,3.504204012833442,5.366020963213543,3.765951716657517,3.3485219172391183,-7.707800360802471,24,0.004302727318865607,0.011739768901518843
0.12,0.18,0.2,3.499853433826909,5.313529609895323,3.7585001685254795,3.38687314287502,-7.448988170160535,25,0.0043505790065330174,0.007451548132037633
0.14,0.0,0.0,3.687510633426039,4.22627820595879,3.728959521250456,3.9894853011599616,-5.712889228823575,7,0.03220639925430824,0.015171165614082494
0.14,0.0,0.02,3.67893549610875,4.295174577563878,3.7238128554137133,3.9796853619421118,-7.030030743963023,8,0.00857513731728865,0.005146665836742503
0.14,0.0,0.04,3.6704932379014563,4.374645247417258,3.7185675614737206,3.9859377940401632,-8.085552213601064,9,0.008442258207293829,0.0052452939399927345
0.14,0.0,0.06,3.665809971960061,4.4608578451191745,3.717247134419531,4.005748372998292,-8.847872828900465,10,0.0046832659413951205,0.0013204270541895546
0.14,0.0,0.08,3.657889649528125,4.553283207618585,3.7121076111617164,4.036604397971739,-9.529661279754414,11,0.007920322431936189,0.005139523257814638
0.14,0.0,0.1,3.653749924372582,4.643640686910084,3.7109949580791657,4.08215444196151,-9.808470859263332,12,0.004139725155543061,0.0011126530825507075
0.14,0.0,0.12,3.6494766567196457,4.733298027507197,3.705843995846257,4.1387580888791415,-10.547596318013397,13,0.00427326765293623,0.0051509622329088955
0.14,0.0,0.14,3.6452003788999434,4.815989624294912,3.7151996902326876,4.2021075929858895,-8.769829582907075,14,0.004276277819702301,0.009355694386430802
0.14,0.0,0.16,3.6405640605495506,4.892188665559975,3.712719718623453,4.265573478947298,-8.68421414673944,15,0.0046363183503927985,0.0024799716092345214
0.14,0.0,0.18,3.635383250957594,4.965263982811103,3.7091732853985775,4.345025444193998,-8.405451268804656,16,0.00518080959195677,0.003546433224875578
0.14,0.0,0.2,3.6317331478023847,5.0232697384876905,3.7035193340339925,4.442029846611502,-8.096820884186576,17,0.0036501031552091945,0.005653951364585019
0.14,0.02,0.0,3.664411742733855,4.432225242301157,3.7202609992861615,3.9723424307300954,-8.234358699839671,8,0.023098890692183627,0.008698521964294326
0.14,0.02,0.02,3.6598251039568646,4.530023402469065,3.71499893078711,3.9971828996396073,-9.657486773010316,9,0.004586638776990615,0.00526206849905142
0.14,0.02,0.04,3.655311467026767,4.630860671816005,3.7135803277911887,4.03445673518463,-10.23538007792199,10,0.004513636930097764,0.0014186029959213364
0.14,0.02,0.06,3.6476878799246406,4.728836537322724,3.712182952702147,4.0822407637102405,-10.0255065350976,11,0.007623587102126184,0.001397375089041919
0.14,0.02,0.08,3.64348919250064,4.823469380472425,3.7181984749979833,4.1382789008598655,-9.171423639852604,12,0.004198687424000536,0.006015522295836462
0.14,0.02,0.1,3.6394920499078616,4.9169358096023625,3.720336511600934,4.1862527656233555,-9.038133579923608,13,0.003997142592778502,0.0021380366029508657
0.14,0.02,0.12,3.6355722686403897,4.998652949472897,3.7185846682167667,4.2492451123517085,-9.027661421010759,14,0.0039197812674718335,0.0017518433841674508
0.14,0.02,0.14,3.6314489359484874,5.070353770124664,3.7127616333939604,4.330146200551751,-9.10322240962778,15,0.004123332691902348,0.005823034822806328
0.14,0.02,0.16,3.6269241397407908,5.133528587737871,3.7062808179507,4.430574522205283,-8.858158902180584,16,0.004524796207696635,0.0064808154432602905
0.14,0.02,0.18,3.62431922682312,5.180971736872304,3.701759881164044,4.550439453753251,-8.14213527100643,17,0.002604912917670621,0.0045209367866561045
0.14,0.02,0.2,3.6177230903800743,5.22204194743683,3.6924611994703733,4.68712473212422,-7.157221688152702,18,0.006596136443045797,0.009298681693670652
0.14,0.04,0.0,3.64940304451133,4.708187278103195,3.715193960453992,4.0257243444244635,-10.373209187017723,9,0.015008698222525041,0.005067038832169413
0.14,0.04,0.02,3.645048973743343,4.813556944009615,3.717460899745334,4.072692165256132,-10.231253602246587,10,0.004354070767987217,0.0022669392913416964
0.14,0.04,0.04,3.6407654232109152,4.91674162444525,3.727177114102485,4.116421880806354,-9.261706782744772,11,0.004283550532427682,0.009716214357151198
0.14,0.04,0.06,3.6368967179842024,5.009022937789843,3.721798640621681,4.161195060793851,-9.98596793403746,12,0.0038687052267127875,0.00537847348080378
0.14,0.04,0.08,3.629952908395509,5.094600545793379,3.720069519607483,4.223175091376649,-9.669975853474416,13,0.006943809588693561,0.0017291210141983093
0.14,0.04,0.1,3.6261388292621173,5.172156794683003,3.714491648665253,4.304594276777395,-9.819296359373674,14,0.0038140791333916013,0.0055778709422300565
0.14,0.04,0.12,3.6223212833366,5.236934303744054,3.7123981747331505,4.405837496631626,-9.226526295780383,15,0.0038175459255174182,0.002093473932102352
0.14,0.04,0.14,3.6182776165446455,5.2883115494683945,3.7062882998594757,4.527694441531145,-8.642327036780111,16,0.004043666791954337,0.006109874873674759
0.14,0.04,0.16,3.6165147599589864,5.325840933576138,3.699277191272116,4.670905998760802,-7.9134327547411765,17,0.0017628565856591116,0.007011108587359871
0.14,0.04,0.18,3.6107675670592667,5.356112634859567,3.6909446124504193,4.832069707690182,-6.536071822212756,18,0.0057471928997197,0.008332578821696579
0.14,0.04,0.2,3.606673950789728,5.374452787266688,3.6752650836972247,4.998182909771467,-5.485692706120865,19,0.004093616269538636,0.01567952875319456
0.14,0.06,0.0,3.6350935614645006,5.003700337650987,3.729047185949779,4.084998804430469,-9.778244727157585,10,0.014309483046829552,0.013853225495787047
0.14,0.06,0.02,3.6311533917954284,5.1012731926361585,3.72337834411469,4.128839864395811,-10.544145632886936,11,0.00394016966907218,0.0056688418350892
0.14,0.06,0.04,3.627230455582171,5.187677843556654,3.721456821839034,4.18969398693765,-10.591343975830286,12,0.003922936213257344,0.0019215222756558958
0.14,0.06,0.06,3.6234239504772465,5.265427647359213,3.7194805160579603,4.269059858042073,-10.37271927528909,13,0.003806505104924529,0.0019763057810737727
0.14,0.06,0.08,3.619921851243754,5.3325312129824125,3.7139962616223956,4.368565162584383,-10.246846581532068,14,0.0035020992334926504,0.005484254435564662
0.14,0.06,0.1,3.6162638491318164,5.383843478319456,3.7118463207416443,4.488863837251393,-9.363428524022806,15,0.003658002111937453,0.0021499408807512665
0.14,0.06,0.12,3.612489130660779,5.423646310842376,3.716129936155127,4.625511674675525,-7.70096905711888,16,0.003774718471037275,0.0042836154134828774
0.14,0.06,0.14,3.6081733986227107,5.450671753595364,3.73225822350194,4.751058359532916,-5.638186577152975,17,0.004315732038068454,0.01612828734681271
