cond_id,lli,lam_pe,lam_ne,q_mah,v_hi,v_lo
fe3c8ea2bbf0,0.14,0.12,0.04,4872.180871500587,4.174589685187285,2.5636357837975448
bb1e26d3b69b,0.14,0.12,0.06,4868.976524726358,4.1735994704275,2.5633014939342558
b3c19b48c3b1,0.14,0.12,0.08,4863.676477851172,4.172129261284691,2.5634944479442177
340cd9459c22,0.14,0.12,0.1,4854.328074144923,4.169792004366933,2.563624429462449
9b65be2791d3,0.14,0.12,0.12,4835.831975793362,4.165927345379037,2.5636733651313586
bfac948b83a3,0.14,0.12,0.14,4801.302567103056,4.160023700607004,2.563768403678254
4d294c0d30a8,0.14,0.12,0.16,4748.155032122978,4.152250234539067,2.563660818256462
64280ba6023d,0.14,0.12,0.18,4677.793278364451,4.144392597834586,2.5636838732449236
d5b1adb0f640,0.14,0.12,0.2,4591.639226111807,4.137975755436588,2.563644807380276
22190ca00fc9,0.14,0.14,0.0,4920.191884519113,4.175351905529542,2.5437805165919314
c245abdf6bcd,0.14,0.14,0.02,4917.997410093884,4.174776839037614,2.5425796011992716
ab4308c78682,0.14,0.14,0.04,4915.323993630997,4.173977378348393,2.5423980656127902
e760f1f490f1,0.14,0.14,0.06,4911.2375300023195,4.172831417706342,2.5407305105696505
191d2422b7c3,0.14,0.14,0.08,4904.860524574562,4.171070354856251,2.540263382970581
e7c19da1af17,0.14,0.14,0.1,4892.83232929909,4.168194912986248,2.539898141182224
35b33edf02b7,0.14,0.14,0.12,4868.935610744875,4.16354713098559,2.5395864284424783
fba031aa76ab,0.14,0.14,0.14,4827.359137550016,4.156758681873185,2.539403613904816
a7537678cd2d,0.14,0.14,0.16,4767.522450947508,4.148700491611851,2.539805836598089
4eb2d7791cc8,0.14,0.14,0.18,4691.45654084386,4.1414727680327665,2.5386027076950546
426730264202,0.14,0.14,0.2,4597.787380831433,4.135781197105593,2.537139316289211
863ab56018be,0.14,0.16,0.0,4955.633088125284,4.1748537334754126,2.536884017306014
b356c750d6bc,0.14,0.16,0.02,4955.324681678962,4.174206689017016,2.5301645740115273
b72e156e0852,0.14,0.16,0.04,4952.138521222741,4.1732948990254455,2.531663412747158
70a03db6509b,0.14,0.16,0.06,4947.003908590826,4.1719444052983645,2.534904115742173
4f2fa6df1645,0.14,0.16,0.08,4939.714265168128,4.169812102740378,2.532806150946706
4a75859353e2,0.14,0.16,0.1,4923.904587579354,4.166285602420989,2.5338343149699782
8b898b5ac015,0.14,0.16,0.12,4893.621742272361,4.1607820953745875,2.534955407264272
af6a1ddd3cbf,0.14,0.16,0.14,4844.531896748765,4.153243205779854,2.5373017137862144
df82704b8d52,0.14,0.16,0.16,4779.243626705302,4.145323666658123,2.5343864390751403
4ee5c00e90a0,0.14,0.16,0.18,4695.933617426827,4.138740535328877,2.538082127562726
750250084a5b,0.14,0.16,0.2,4595.916136483569,4.1343793312753725,2.543067809746034
d30ee9fa080a,0.14,0.18,0.0,4995.365564620959,4.174318420374307,2.5388833187261337
c936f5dfb98d,0.14,0.18,0.02,4992.5078789337995,4.173582925145183,2.541750908836744
abc783db71fe,0.14,0.18,0.04,4990.038129562081,4.172526875002674,2.5394501440440247
ae309a358305,0.14,0.18,0.06,4985.389195498488,4.170917146509141,2.5373405985113626
98297c8bd2e7,0.14,0.18,0.08,4975.100707915001,4.16830115619178,2.5385867322850384
3d32e211d4ac,0.14,0.18,0.1,4954.197747219297,4.164031889275481,2.5410538982012847
f5e0f5851c68,0.14,0.18,0.12,4918.020575439428,4.157630529710878,2.538519579734115
64669db5f124,0.14,0.18,0.14,4862.049922535576,4.149671495662551,2.5413137345826393
6d6d8219231d,0.14,0.18,0.16,4790.6426309480785,4.142255805566843,2.539503357749978
bdbd7aa285af,0.14,0.18,0.18,4700.652353823648,4.136385483250675,2.5390909008900797
cb2c2642fc6a,0.14,0.18,0.2,4595.61019170902,4.132754338898526,2.540854806441993
e7603fa4b62b,0.14,0.2,0.0,5031.413019595605,4.1737293052392435,2.530261568030019
7437b6ec046a,0.14,0.2,0.02,5023.157892378311,4.17289234410244,2.5480283274759428
c0a0a8ebcc43,0.14,0.2,0.04,5025.052770440838,4.1716532109634565,2.5313390760710446
8996e72100a6,0.14,0.2,0.06,5018.778521581415,4.169708592454583,2.530469138749374
295c37420c16,0.14,0.2,0.08,5005.579889938017,4.166499158190846,2.53072167993886
21456f58cbb7,0.14,0.2,0.1,4979.584373944951,4.1614052709245595,2.5306269193361377
ca4a3141ad1c,0.14,0.2,0.12,4931.730756667822,4.1541711630374145,2.543843037347157
c34686bca3e6,0.14,0.2,0.14,4865.725645094733,4.146210512100618,2.558379403653128
a4225216cdf9,0.14,0.2,0.16,4787.376843402509,4.139511129778645,2.558272031876309
7be1a05ee9c5,0.14,0.2,0.18,4686.514372897875,4.134895406784387,2.572292407197049
4f93f04ca140,0.14,0.2,0.2,4580.5269247181495,4.130610523281226,2.560758135805126
694e98bb2e5f,0.16,0.0,0.0,4460.4960219484765,4.1782918155124324,2.549345206597873
16de774e97e4,0.16,0.0,0.02,4459.110884063353,4.178084190886558,2.5455771631018473
d99e07eb7fe9,0.16,0.0,0.04,4456.126104209879,4.17780867745545,2.555933451910912
d605fcb27240,0.16,0.0,0.06,4454.603746078953,4.177432482923604,2.5509752902849323
005b8519b40b,0.16,0.0,0.08,4452.266124678279,4.176965155761465,2.550840418318624
f11440eb3d24,0.16,0.0,0.1,4449.25196314871,4.176360050028054,2.553703358295703
eed302dcbefd,0.16,0.0,0.12,4446.170720440608,4.175559626192973,2.5513825197027993
284f476b7b5f,0.16,0.0,0.14,4441.784866198353,4.174462841689335,2.5514387194852817
626828fdcc39,0.16,0.0,0.16,4435.2747089638515,4.172869454379515,2.5526392179696966
10457c415183,0.16,0.0,0.18,4423.787782838865,4.170359966327957,2.557984296352781
4dd4646a35f9,0.16,0.0,0.2,4402.49753639568,4.166196903665361,2.555149057013419
feaf284cb7b7,0.16,0.02,0.0,4504.694777952482,4.178032244533188,2.5460034890176946
127e390eeb73,0.16,0.02,0.02,4502.107785222071,4.177804867654525,2.553572423479894
c35a17f51c58,0.16,0.02,0.04,4500.322816997787,4.177495910721842,2.553181743621672
7e4c9a375389,0.16,0.02,0.06,4498.413303723954,4.177093945041621,2.5518098539722613
51436078ffd9,0.16,0.02,0.08,4496.369708307103,4.176584669126095,2.54879807078712
a7e08d7f72e8,0.16,0.02,0.1,4492.381906074574,4.175914995905515,2.559504559475377
5038a2ad5c27,0.16,0.02,0.12,4489.339724853836,4.175012026406084,2.5548960746346983
55b4c799d50b,0.16,0.02,0.14,4484.2738852195225,4.173751697283164,2.556623998094503
bc83ea522f6c,0.16,0.02,0.16,4477.216370051023,4.171856386325173,2.550766793315697
f5ba9c4523ec,0.16,0.02,0.18,4462.651951889457,4.168765830497555,2.5548411637456736
fef577e8e50c,0.16,0.02,0.2,4434.275745889617,4.163751942845825,2.559511611904229
e9ce0ecf827c,0.16,0.04,0.0,4548.173065740087,4.1777490130923765,2.5479646300997754
0db6a9b22ef1,0.16,0.04,0.02,4545.903452290916,4.177502216505417,2.553192797383521
38ec50318b85,0.16,0.04,0.04,4543.591260364599,4.1771582955493844,2.5574627614416947
b3befcf3518c,0.16,0.04,0.06,4541.783227626839,4.176726483602488,2.5552971349498494
dc1ded342be8,0.16,0.04,0.08,4539.208222816496,4.176164693351632,2.556766527426977
6511afb83e35,0.16,0.04,0.1,4536.56034859584,4.175419864799244,2.5540874722308073
bbe13946b1a0,0.16,0.04,0.12,4532.185674262383,4.174396679634617,2.558731147516922
4797510b878c,0.16,0.04,0.14,4526.763903218277,4.172928451424131,2.557102812123757
290d05dfdd10,0.16,0.04,0.16,4516.6908564988735,4.17063473236548,2.5629591499141577
25f9f86d4a00,0.16,0.04,0.18,4497.744781583683,4.166821557527493,2.566976806124828
cc034633195e,0.16,0.04,0.2,4463.158677020826,4.160915411044794,2.560956731671646
2caf6c0c28b5,0.16,0.06,0.0,4590.90609468996,4.177445788746494,2.5555158858628095
dd908f320c82,0.16,0.06,0.02,4589.090934828847,4.177167837427416,2.557550452048795
e11308236e90,0.16,0.06,0.04,4587.232036884108,4.176800646429083,2.5581039640001793
56f2b1b4dff0,0.16,0.06,0.06,4584.673131060755,4.176329018502322,2.56228665952121
a0fe639ab7c3,0.16,0.06,0.08,4581.911654978065,4.175705888397982,2.56507521861107
b7218329f6c8,0.16,0.06,0.1,4579.359506387336,4.174865669199576,2.5599352994476927
0f4ede8601aa,0.16,0.06,0.12,4574.912609515725,4.173699917346927,2.5612578051721915
6500324cf093,0.16,0.06,0.14,4568.0884229736475,4.171957561360931,2.5631396522474468
afc7dfac4a65,0.16,0.06,0.16,4555.804152920627,4.169142098252145,2.5647533545106853
2339ebbb1cf9,0.16,0.06,0.18,4531.299245722283,4.164506298888863,2.5675621989530093
e84fdc23cf7a,0.16,0.06,0.2,4487.966094431482,4.157712200328579,2.572439205179814
e95209abc990,0.16,0.08,0.0,4633.291968867598,4.177118986767763,2.566414766621847
c67fe6657d30,0.16,0.08,0.02,4632.588754377797,4.1768096653878,2.559153280727206
11cf8951e191,0.16,0.08,0.04,4630.638615842166,4.176413955767321,2.5604910573310375
0e372ecb4144,0.16,0.08,0.06,4629.452807612509,4.175893324604468,2.5521359458445825
18431cda48a4,0.16,0.08,0.08,4625.9283517651775,4.175201894252228,2.560724533950778
9d120083e805,0.16,0.08,0.1,4621.263159888521,4.174252780121358,2.572653845808855
f4f75a9ed95d,0.16,0.08,0.12,4618.068606997143,4.172896536916524,2.556625003191712
7c0d7b04176d,0.16,0.08,0.14,4608.244387960624,4.1707990914492665,2.5726794618223603
a83765de5110,0.16,0.08,0.16,4591.412539217926,4.167318969785513,2.581998357060478
84ce8703647f,0.16,0.08,0.18,4562.262348790686,4.161804322626342,2.5644423532158784
6befc6b23dda,0.16,0.08,0.2,4512.253707778567,4.154195667397673,2.558686478879361
83337f5e5936,0.16,0.1,0.0,4678.514859175061,4.176762803243064,2.5526055483751966
07e9bb9d2726,0.16,0.1,0.02,4676.053087346953,4.176430884465468,2.5608438249998837
3c1bc27a0937,0.16,0.1,0.04,4674.069566187966,4.175994455145177,2.5621120111718887
a5646b1b9925,0.16,0.1,0.06,4672.304149079969,4.1754211999003115,2.55859165406018
d63ffd077fab,0.16,0.1,0.08,4668.776560102864,4.174641293822063,2.5657278826675887
c1325a214268,0.16,0.1,0.1,4665.222045887775,4.1735612149748444,2.5638193452424716
d5a6e406679e,0.16,0.1,0.12,4658.834314984821,4.171960351752214,2.5694748358449253
90cbd6d9021a,0.16,0.1,0.14,4648.345888266949,4.169395746596789,2.5706362870515056
6a5d1a43847b,0.16,0.1,0.16,4626.863098408698,4.165136181217085,2.576315755896491
2732e62c103c,0.16,0.1,0.18,4589.872654040501,4.158715081480988,2.5640374085068363
a02c649236c9,0.16,0.1,0.2,4530.667338652905,4.150559166764248,2.5772498778323474
d7b2adfb2714,0.16,0.12,0.0,4720.722323649037,4.176381782268926,2.56354841133459
690093edc671,0.16,0.12,0.02,4718.852305005514,4.176023587728516,2.566032307182633
2b2b502c9c56,0.16,0.12,0.04,4717.04873795075,4.175545675677145,2.565838168445018
79d7fd717008,0.16,0.12,0.06,4714.6595499784125,4.174905492626204,2.566838707407351
de0321904fc5,0.16,0.12,0.08,4711.252569402417,4.17402442984513,2.5699953317632125
b8455611247a,0.16,0.12,0.1,4707.036288368122,4.172772768229953,2.5696271976457723
454ae4e1814e,0.16,0.12,0.12,4699.947010200662,4.170853669988914,2.5700525264865437
572f334b5282,0.16,0.12,0.14,4686.474342361473,4.16768672188364,2.5695825462657145
9c57cfde31fd,0.16,0.12,0.16,4659.398000813083,4.162574805095115,2.570507029594528
7f7a30392665,0.16,0.12,0.18,4613.054383298734,4.155272852224103,2.573468840563462
746aaebc5a58,0.16,0.12,0.2,4548.213513953911,4.146962923007061,2.5758617926513336
8f855ec51d1c,0.16,0.14,0.0,4763.520465894741,4.175980143641136,2.5623941699054384
364555eaa485,0.16,0.14,0.02,4761.801906429274,4.175587799342435,2.562912300239531
61522131b673,0.16,0.14,0.04,4759.626693608743,4.175057077322142,2.5636545011307383
c7360d8efe8a,0.16,0.14,0.06,4756.950723249114,4.174334826041299,2.5641114564714824
fbc9072b882f,0.16,0.14,0.08,4754.138231273633,4.173335334750288,2.56309000655291
aff662e45cf8,0.16,0.14,0.1,4748.792711977901,4.171863365045077,2.563835085330603
2ff7357a6b75,0.16,0.14,0.12,4740.058557176388,4.169527280157174,2.5635148085279758
a9e994eed338,0.16,0.14,0.14,4721.716593270097,4.165631417155412,2.564149795035098
b979594024bf,0.16,0.14,0.16,4687.898538585811,4.1596102657871965,2.5640754885323815
51c525cc3775,0.16,0.14,0.18,4634.484784830734,4.151638000608334,2.5640735293468917
ab0a25410a13,0.16,0.14,0.2,4563.716308762733,4.143601267805388,2.563970506976012
ea755aac67e0,0.16,0.16,0.0,4806.332525765789,4.1755499366168305,2.542152151591517
2c52527a32ac,0.16,0.16,0.02,4804.845917620693,4.175114488338388,2.54269496361838
deafd8e300b6,0.16,0.16,0.04,4802.626627171906,4.174525250366037,2.541141290943191
b99d7027d04c,0.16,0.16,0.06,4800.106624776166,4.173709746634703,2.5416018279754
69eabaeb4329,0.16,0.16,0.08,4796.242621585755,4.172555414980194,2.5406711758219416
48070f7dbbe4,0.16,0.16,0.1,4790.168904790458,4.170794723689636,2.54069963481268
f16a69400c5f,0.16,0.16,0.12,4778.569310439247,4.167919551211766,2.5399023638670712
1739de308f18,0.16,0.16,0.14,4755.187114114185,4.1632049392878105,2.5391277003444332
d0f225abeb7a,0.16,0.16,0.16,4713.82018597592,4.156258061501609,2.5382631123362733
6f3f6469f5f0,0.16,0.16,0.18,4653.682840646144,4.147994739449785,2.5379555557422835
e74cb51fa01e,0.16,0.16,0.2,4576.894165217865,4.140658521547616,2.5363571249839176
6cbf072bf32c,0.16,0.18,0.0,4842.262959849229,4.1750905815489965,2.535971630452202
c3aef437093a,0.16,0.18,0.02,4841.198263238877,4.174605783176837,2.5342358846205313
cf06680d2e2a,0.16,0.18,0.04,4839.156385609865,4.173939927135644,2.534609926849176
5b185b811925,0.16,0.18,0.06,4835.883977067357,4.173017398724231,2.536946311873897
750a8122a7ff,0.16,0.18,0.08,4832.45850139246,4.171665035304875,2.53360846754399
97591737b95e,0.16,0.18,0.1,4824.23779163834,4.169534647296283,2.5370735874208754
7bb39de23499,0.16,0.18,0.12,4809.40148611689,4.165984639607251,2.536258392196962
ff0e168a9b84,0.16,0.18,0.14,4779.756249615343,4.16038018781261,2.536916781247599
6a5d0cd17ee0,0.16,0.18,0.16,4731.265798330768,4.1526556361539,2.5370347137183664
fdd144ca55ff,0.16,0.18,0.18,4665.17465756508,4.144544093778377,2.535919350052535
a27500784980,0.16,0.18,0.2,4581.273506352565,4.137916817800065,2.5381163099637654
5b118ae123f3,0.16,0.2,0.0,4882.373321048629,4.174593520276187,2.536382689013446
2c23670c61b6,0.16,0.2,0.02,4880.406623531233,4.174054708122456,2.538183331955394
40dfd8994189,0.16,0.2,0.04,4878.112978366463,4.173302325607142,2.5391637227176966
533247c48cfd,0.16,0.2,0.06,4875.382660750893,4.172238861772486,2.538121144923467
61daf606d26a,0.16,0.2,0.08,4869.93303551194,4.170629779911988,2.5398797245291624
78db69ef32c4,0.16,0.2,0.1,4860.904511332337,4.168014850619078,2.537938597983786
2eccce80288f,0.16,0.2,0.12,4841.130141828746,4.163690155612142,2.538259784949414
28807c8d36c8,0.16,0.2,0.14,4804.189818154721,4.157150498098758,2.5402481675627104
354594de66cd,0.16,0.2,0.16,4749.15999082748,4.148982897191768,2.5388959041299946
e76ecf221c82,0.16,0.2,0.18,4677.031045433331,4.141445650845404,2.5374801568359846
2646d49d71c9,0.16,0.2,0.2,4584.295347595488,4.1356197208401415,2.543843269790038
1b3a6b6e476a,0.18,0.0,0.0,4303.397301193112,4.178508954990744,2.5510663033640992
f6149db3eb03,0.18,0.0,0.02,4301.736403898565,4.178386142788708,2.5474093871114816
f44547021f3d,0.18,0.0,0.04,4299.010183229658,4.178189836561845,2.555843711522206
9103269a1472,0.18,0.0,0.06,4297.198070209594,4.17791525885109,2.5538777730760547
e2c6d22a1826,0.18,0.0,0.08,4295.224924416522,4.177571348842149,2.5524773040868762
3fa0e79c53c8,0.18,0.0,0.1,4292.852309195972,4.1771185884005595,2.552712183298158
881d22bf5f00,0.18,0.0,0.12,4290.086038532968,4.176557958358756,2.55374017838602
dcbf69334e5e,0.18,0.0,0.14,4287.006015463879,4.175827234282355,2.553001237789041
6ce632694512,0.18,0.0,0.16,4282.514750676472,4.174847655766479,2.5593171409686466
6398cd7ecb5b,0.18,0.0,0.18,4277.510980936496,4.173481541314052,2.5547213421849624
3854991bd772,0.18,0.0,0.2,4268.853766659715,4.171414447832426,2.556728306050702
5cbee257533f,0.18,0.02,0.0,4347.716308776266,4.178286299879987,2.545919251824192
1b91c75c23c2,0.18,0.02,0.02,4345.289699324889,4.178137341739316,2.551392130249832
e448e7904e0d,0.18,0.02,0.04,4343.074898226291,4.177918327697391,2.5548147868794473
901806e7a6da,0.18,0.02,0.06,4341.538674643905,4.177626136784807,2.5510758494196484
bfde1cf326cd,0.18,0.02,0.08,4339.346507310255,4.17723683889478,2.552038249367186
1daeded75e06,0.18,0.02,0.1,4337.0619981632435,4.176754351588117,2.551195385794455
763792085314,0.18,0.02,0.12,4334.105812138522,4.176138856982405,2.553442027056224
0f0489890b0d,0.18,0.02,0.14,4330.598738745908,4.175329022725723,2.555538544391846
223e8e8c714c,0.18,0.02,0.16,4326.449174026748,4.174218722751702,2.5539395653874815
a011e67b2b31,0.18,0.02,0.18,4319.5401717112,4.172621142636698,2.561165212014509
36dcac0f72e9,0.18,0.02,0.2,4308.922601442351,4.170112502930435,2.5616886732905035
dbbd78a24a45,0.18,0.04,0.0,4391.023776077798,4.178038887902908,2.549322963598948
d8c3e534cf9d,0.18,0.04,0.02,4388.667529114202,4.177868770739204,2.5547179765589134
0900903b12b4,0.18,0.04,0.04,4387.463866559406,4.177623797391196,2.54989344047753
4729f0d9ec78,0.18,0.04,0.06,4385.328600322886,4.177305518724116,2.5521719013625344
f3a6078d7f98,0.18,0.04,0.08,4382.669026968712,4.1768812291810935,2.5571422498754828
c65536310aa8,0.18,0.04,0.1,4380.38691842259,4.176361907287756,2.556327292071675
99128fbca0cc,0.18,0.04,0.12,4377.633181184524,4.175680122151306,2.5558452460984644
e4c1926fac12,0.18,0.04,0.14,4374.06228045339,4.174766445066432,2.556464429075435
9c6a25ecf53d,0.18,0.04,0.16,4369.651561630368,4.173499545882528,2.5527531759758846
ef39f5fc1206,0.18,0.04,0.18,4361.977969525409,4.171602022511668,2.5554735228617944
b7efe6117b47,0.18,0.04,0.2,4348.045368037209,4.168508673253176,2.5583588222665297
c49adee9b1ae,0.18,0.06,0.0,4433.815137080365,4.177765397232034,2.555715525645928
d25742218018,0.18,0.06,0.02,4433.699979478997,4.177574246033165,2.543037356445862
3e0e955f5d40,0.18,0.06,0.04,4430.236638683195,4.1773098955505,2.5581629369701773
02cecb796fc8,0.18,0.06,0.06,4428.698658161252,4.1769510669601155,2.55566853182878
5eba09d601e8,0.18,0.06,0.08,4425.885714847581,4.176502645126921,2.562029870131671
38ab31981bc4,0.18,0.06,0.1,4424.613338517135,4.1759293675761455,2.551755088818036
a87f65081394,0.18,0.06,0.12,4421.663600511038,4.175173937847483,2.5518597976369604
70a919cda560,0.18,0.06,0.14,4417.410375675473,4.17414082474839,2.556016208604966
18afa9961d77,0.18,0.06,0.16,4411.757667853307,4.172667167116814,2.557967372910494
3ce9c28ea2ac,0.18,0.06,0.18,4402.465879542955,4.170374577322775,2.559617047525916
05c840677b56,0.18,0.06,0.2,4383.71465530522,4.166540528526971,2.567656053537754
ec8d746671b4,0.18,0.08,0.0,4476.758044190033,4.1774737022832875,2.560641136810765
716f6e0fa490,0.18,0.08,0.02,4475.140201497124,4.177257187685979,2.5617204145562265
fe26b17a56b6,0.18,0.08,0.04,4475.246060753892,4.176967799814563,2.546689898718425
20139b46c0c9,0.18,0.08,0.06,4472.56326026521,4.176579274611761,2.5540563846996265
1083e18fa65b,0.18,0.08,0.08,4470.039975112744,4.176093586489495,2.557828496895535
49fa445d4e89,0.18,0.08,0.1,4467.0767230208885,4.175457990637432,2.5623875850230156
4f798bba46f0,0.18,0.08,0.12,4464.931593336502,4.174607486669662,2.553565908845415
0b229e79722e,0.18,0.08,0.14,4459.014002686927,4.1734329438808,2.569922390806642
db3560ff135d,0.18,0.08,0.16,4453.610210182535,4.171687596109919,2.56004217740721
25cdd11752a4,0.18,0.08,0.18,4441.235479220221,4.168874872117616,2.5670818028811673
c296e1d570b7,0.18,0.08,0.2,4418.249699764306,4.164185608547079,2.5609516401735792
3bf024feef45,0.18,0.1,0.0,4521.072709074883,4.17715391140245,2.554173701334821
82ed77c56630,0.18,0.1,0.02,4520.059176910915,4.176920026389023,2.5504111278192356
46b6553c4bc5,0.18,0.1,0.04,4516.870434084137,4.176592366817044,2.5644683547806606
6ad5c32d240d,0.18,0.1,0.06,4514.692456484563,4.17617804449856,2.5678992382001278
2f44f24b21c7,0.18,0.1,0.08,4512.791079477143,4.175646323729507,2.566023473006905
88cbedbcb57f,0.18,0.1,0.1,4510.334735589209,4.174942700037037,2.5651586421214643
ee3ec6d131bb,0.18,0.1,0.12,4506.096125202099,4.173981225180949,2.5737721754315386
79b1c8831474,0.18,0.1,0.14,4502.070757257372,4.172620445145306,2.56682383089941
e128ef01f628,0.18,0.1,0.16,4495.0322459205245,4.170524930731965,2.558731221875674
23af37bfb82e,0.18,0.1,0.18,4478.917400593645,4.167034016467932,2.5667810715447263
6ecfe44681fc,0.18,0.1,0.2,4449.263342496673,4.161431901791399,2.559414096820327
009c116b3446,0.18,0.12,0.0,4563.7083309208865,4.176812842046937,2.5621826097313214
f5b65894fb51,0.18,0.12,0.02,4562.612441982605,4.176554372736553,2.5595894177642147
b6b8d1a0ae47,0.18,0.12,0.04,4560.814300470436,4.176199477858927,2.56159025649203
bd930ad24d79,0.18,0.12,0.06,4559.1166699572,4.175750597192158,2.5604761151254714
3c009cc9bb9d,0.18,0.12,0.08,4556.626463253787,4.17515978673101,2.5634389736740806
a8c0f0d49feb,0.18,0.12,0.1,4552.8032855614865,4.174370050488517,2.5734812444085025
15f72021dc8e,0.18,0.12,0.12,4549.663903075736,4.17327995483965,2.568758328816443
045a0f9a8f31,0.18,0.12,0.14,4543.845614491227,4.171677162240926,2.5710386936840277
e3ee1fc959aa,0.18,0.12,0.16,4533.981169147671,4.169115493322271,2.570178636030923
eb3290c43d71,0.18,0.12,0.18,4514.064449980135,4.164821023836865,2.5672930029681433
7a290f46e391,0.18,0.12,0.2,4475.417200726111,4.158266645766543,2.5744848618173495
e25077299c83,0.18,0.14,0.0,4606.903924044029,4.17644967830893,2.5640053370382767
e610dd024464,0.18,0.14,0.02,4604.936824498663,4.176155576614831,2.56863457659737
f5325b61b9bb,0.18,0.14,0.04,4603.487325767186,4.175777099076678,2.5677689290247194
431c724aac4a,0.18,0.14,0.06,4602.101672581083,4.175285685142886,2.5642770744913728
a6b4e5fbfbee,0.18,0.14,0.08,4599.402073961615,4.17463169141339,2.567803127724984
cfe9959eca21,0.18,0.14,0.1,4595.976134931559,4.173738521260663,2.5715001193313847
e2cce3e1e754,0.18,0.14,0.12,4592.091951663627,4.172480856193918,2.569594145229157
212b0bf23952,0.18,0.14,0.14,4585.204662823885,4.170564395528897,2.570516622832205
4f9c07969661,0.18,0.14,0.16,4572.3345075515645,4.167393411071277,2.5694790702713597
d3ddb26ba33d,0.18,0.14,0.18,4545.661144052371,4.162204367956975,2.571797250024394
21b2a37f9fcc,0.18,0.14,0.2,4500.2676965874925,4.154729258297295,2.5697477018729504
ad1539e70437,0.18,0.16,0.0,4649.514983705222,4.176058529933114,2.563303977301895
d216fc0c5f75,0.18,0.16,0.02,4648.336361071171,4.175738774768949,2.5627221545778913
972d7dc780b8,0.18,0.16,0.04,4646.328794286379,4.175328073971868,2.563961885752113
46fd0bcdc24d,0.18,0.16,0.06,4644.698623778904,4.1747809873251756,2.5632381474399324
c2e8442aa1f3,0.18,0.16,0.08,4642.369871421284,4.174047698229421,2.5631007684958695
b7bf3829ecbc,0.18,0.16,0.1,4638.9569623042835,4.173038344892708,2.5636334339965297
0123ad6242ce,0.18,0.16,0.12,4633.662928067906,4.171563182739224,2.5644568685247573
aaa0193a166e,0.18,0.16,0.14,4625.304628638697,4.169231177233857,2.564221698311847
6951da733a87,0.18,0.16,0.16,4607.673608048154,4.16530848351514,2.5645185698495556
04e5c31e558f,0.18,0.16,0.18,4574.488567846923,4.15917354916781,2.564384739315374
b69928dc30a8,0.18,0.16,0.2,4521.134720398076,4.150995251722756,2.564401671363694
52e5d455b670,0.18,0.18,0.0,4692.689879541414,4.175633672456432,2.543280218635477
a044c98981cc,0.18,0.18,0.02,4691.116516340082,4.175291840756923,2.541973063112845
edfc4c5c83ad,0.18,0.18,0.04,4689.527369501649,4.174841327925705,2.5419772355532544
b18c387eb52b,0.18,0.18,0.06,4687.570965454722,4.174236396706426,2.5419630310529833
5aa1046bb0e0,0.18,0.18,0.08,4684.774426474086,4.173407764575766,2.5403290534612144
cb7a411c469d,0.18,0.18,0.1,4681.219490479695,4.172247270983186,2.540803472545554
9a32fb4b0ea9,0.18,0.18,0.12,4675.344293020418,4.1704917884821056,2.5403612365003587
576bc38352ea,0.18,0.18,0.14,4664.1465643575175,4.1676125811985445,2.539189085861625
c27ef1deca56,0.18,0.18,0.16,4641.499037963309,4.1628366308118565,2.539293926099865
6fc8c147e0c9,0.18,0.18,0.18,4600.447481109498,4.155741441635714,2.538192364433467
62c404de88ca,0.18,0.18,0.2,4539.869183264891,4.1472580406006525,2.536217298543909
c1da74724986,0.18,0.2,0.0,4729.02221693859,4.175189831054191,2.533140431931278
971a6fff3e7a,0.18,0.2,0.02,4726.7722026112115,4.174817060222717,2.537412609490715
5ae7ce1273f6,0.18,0.2,0.04,4726.6953817517615,4.174315298547576,2.531522095796634
e65e6103852a,0.18,0.2,0.06,4723.842585919476,4.173637569346644,2.5354213155176986
f9ee325371e7,0.18,0.2,0.08,4721.054998094666,4.172702871133847,2.5359817037757617
654d81bb1125,0.18,0.2,0.1,4715.934853042902,4.171346373073827,2.540858541553992
83adaf09acd7,0.18,0.2,0.12,4709.309179152748,4.16922090329784,2.5387230289489757
1c70bf508760,0.18,0.2,0.14,4695.333839316866,4.165653068039877,2.5365232991618805
d9e67f35e76c,0.18,0.2,0.16,4665.833962861191,4.159949845234907,2.5391512664301814
bb2440bddd95,0.18,0.2,0.18,4617.555963289781,4.152032186874931,2.538884601074725
641d1cea907d,0.18,0.2,0.2,4550.871895845326,4.143731821085607,2.5386001592943086
903ccff7bb2c,0.2,0.0,0.0,4146.902645803973,4.178579842599159,2.554076505710956
d3ee21635ff5,0.2,0.0,0.02,4144.396003132575,4.178557808734551,2.5542634511004794
e7cbdb124abf,0.2,0.0,0.04,4141.767471371863,4.178437616004088,2.558688978483472
0f0f78fca75b,0.2,0.0,0.06,4139.956070476493,4.178256759955206,2.5538326484456046
a1758482ae9c,0.2,0.0,0.08,4137.485423524199,4.178003613551668,2.5581917238012726
9ac7aa77a970,0.2,0.0,0.1,4135.481084261978,4.17766916042844,2.5554982266771225
1b297dadab42,0.2,0.0,0.12,4133.0336668732825,4.177246572045238,2.5568922826361256
06acdbe57801,0.2,0.0,0.14,4130.29990171636,4.176712410152252,2.5580354793624807
495b02cfbd84,0.2,0.0,0.16,4127.347491118208,4.176043388451058,2.556895643372269
420f64495bb9,0.2,0.0,0.18,4123.427494108275,4.175165473603628,2.560666126790284
